131072  3  0
 118    16691  16696  16704
 119    16696  16691  4237
 120    4235  16687  16691
 121    16704  16696  16698
 122    16689  16690  16691
 123    4236  16690  16689
 124    16690  4236  16692
 125    16692  16693  16690
 126    16693  16692  1094
 127    16659  16692  4236
 128    16690  16693  16707
 129    4237  16695  16696
 130    16695  4237  16707
 131    16707  16708  16695
 132    16708  16707  4238
 133    4237  16690  16707
 134    16695  16708  16702
 135    16693  16709  16707
 136    16690  4237  16691
 137    16660  4236  16688
 138    16696  16695  4239
 139    16697  1106  16698
 140    16698  16699  16697
 141    16699  16698  4239
 142    1106  16704  16698
 143    16697  16699  16701
 144    16839  4276  16701
 145    16701  16706  16839
 146    16706  16701  4244
 147    4276  16697  16701
 148    16839  16706  16833
 149    16699  16700  16701
 150    4239  16700  16699
 151    16700  4239  16702
 152    16702  16703  16700
 153    16703  16702  1098
 154    4239  16695  16702
 155    16700  16703  16719
 156    4244  16705  16706
 157    16705  4244  16719
 158    16719  16732  16705
 159    16732  16719  4243
 160    4244  16700  16719
 161    16705  16732  16837
 162    16703  16718  16719
 163    16700  4244  16701
 164    16698  16696  4239
 165    16706  16705  4270
 166    16708  16726  16702
 167    1094  16709  16693
 168    16709  1094  16710
 169    16710  16711  16709
 170    16711  16710  4240
 171    16685  16710  1094
 172    16709  16711  16713
 173    4238  16726  16708
 174    16726  4238  16713
 175    16713  16717  16726
 176    16717  16713  4241
 177    4238  16709  16713
 178    16726  16717  16720
 179    16711  16712  16713
 180    16709  4238  16707
 181    4240  16712  16711
 182    16712  4240  16714
 183    16734  16714  4240
 184    16785  16714  16734
 185    16710  16682  4240
 186    16712  16714  16715
 187    4241  16716  16717
 188    16716  4241  16729
 189    16715  16729  4241
 190    16778  16729  16715
 191    4241  16712  16715
 192    16716  16729  16730
 193    16715  16714   732
 194    16712  4241  16713
 195    16692  16686  1094
 196    16717  16716  4255
 197    1098  16718  16703
 198    16718  1098  16720
 199    16720  16721  16718
 200    16721  16720  4255
 201    16726  16720  1098
 202    16718  16721  16723
 203    4243  16731  16732
 204    16731  4243  16723
 205    16723  16728  16731
 206    16728  16723  4268
 207    4243  16718  16723
 208    16731  16728  16855
 209    16721  16722  16723
 210    16718  4243  16719
 211    4255  16722  16721
 212    16722  4255  16724
 213    16730  16724  4255
 214    16796  16724  16730
 215    16720  16717  4255
 216    16722  16724  16725
 217    4268  16727  16728
 218    16727  4268  16789
 219    16725  16789  4268
 220    16788  16789  16725
 221    4267  16831  16789
 222    16789  16831  16727
 223    4268  16722  16725
 224    16727  16831  16859
 225    16725  16724  1097
 226    16722  4268  16723
 227    16730  4255  16716
 228    16728  16727  4274
 229    16730  16729  4254
 230    16726  1098  16702
 231    4240  16681  16734
 232    16732  16731  1100
 233    16735  16669   984
 234    16735  16736  16737
 235    16736  16735   984
 236    16739  16737  16738
 237    4248  16737  16736
 238    16735  16737  16739
 239    4247  16751  16684
 240    16751  4247  16739
 241    16739  16743  16751
 242    4249  16743  16739
 243    4247  16735  16739
 244    16751  16743  16745
 245    16738  16737  4248
 246    16735  4247  16683
 247    16738  16740  16741
 248    16740  16738  4248
 249    16754  16741  16756
 250    1095  16741  16740
 251    16738  16741  16754
 252    4249  16742  16743
 253    16742  4249  16754
 254    16754  16755  16742
 255    4250  16755  16754
 256    4249  16738  16754
 257    16742  16755  16749
 258    16755  16767  16749
 259    16738  4249  16739
 260    16743  16742  4251
 261    1093  16744  16679
 262    16744  1093  16745
 263    16745  16746  16744
 264    16746  16745  4251
 265    1093  16751  16745
 266    16744  16746  16748
 267    4262  16785  16734
 268    16785  4262  16748
 269    16748  16753  16785
 270    16753  16748  4259
 271    4262  16744  16748
 272    16785  16753  16779
 273    16746  16747  16748
 274    16744  4262  16733
 275    4251  16747  16746
 276    16747  4251  16749
 277    16749  16750  16747
 278    1096  16750  16749
 279    4251  16742  16749
 280    16747  16750  16774
 281    4259  16752  16753
 282    16752  4259  16774
 283    16774  16802  16752
 284    4258  16802  16774
 285    4259  16747  16774
 286    16752  16802  16783
 287    16774  16750  16773
 288    16747  4259  16748
 289    16745  16743  4251
 290    16753  16752  4256
 291    1095  16756  16741
 292    16751  1093  16678
 293    16756  16757  16758
 294    16757  16756  1095
 295    16760  16758  16759
 296    4252  16758  16757
 297    16756  16758  16760
 298    4250  16767  16755
 299    16767  4250  16760
 300    16760  16764  16767
 301    4253  16764  16760
 302    4250  16756  16760
 303    16767  16764  16766
 304    16759  16758  4252
 305    16756  4250  16754
 306    16759  16762  16761
 307    16762  16759  4252
 308    16761   214  16763
 309     214  16761  16762
 310    16759  16761  16772
 311    16764  4253  16765
 312    4253  16759  16772
 313    16763  4319  16772
 314    4319  16763  16776
 315    16761  16763  16772
 316    16771  4253  16772
 317     214  16775  16763
 318    16759  4253  16760
 319    17026  16772  4319
 320    1096  16773  16750
 321    16773  1096  16766
 322    16777  16766  4261
 323    16766  1096  16767
 324    16764  16765  16766
 325    16773  16766  16777
 326    4258  16801  16802
 327    16801  4258  16803
 328    16777  16803  4258
 329    16768  16803  16777
 330    4258  16773  16777
 331    16804  16801  16803
 332    4261  16766  16765
 333    16773  4258  16774
 334    4261  16771  16769
 335    16771  4261  16765
 336    16770  16769  1111
 337    17026  16769  16771
 338    16771  16772  17026
 339    4261  16769  16770
 340    16768  4260  16803
 341    4260  16768  16770
 342    16770  16808  4260
 343    17038  16808  16770
 344    16768  4261  16770
 345    16805  16803  4260
 346    16808  4337  16807
 347    4261  16768  16777
 348    16765  4253  16771
 349    16807  4260  16808
 350    4319  17028  17026
 351    16767  1096  16749
 352    16802  16801  1109
 353     732  16778  16715
 354    16778   732  16779
 355    16779  16780  16778
 356    16780  16779  4256
 357    16785  16779   732
 358    16778  16780  16782
 359    4254  16796  16730
 360    16796  4254  16782
 361    16782  16787  16796
 362    16787  16782  4257
 363    4254  16778  16782
 364    16796  16787  16790
 365    16780  16781  16782
 366    16778  4254  16729
 367    4256  16781  16780
 368    16781  4256  16783
 369    16783  16784  16781
 370    16784  16783  1109
 371    16752  16783  4256
 372    16781  16784  16799
 373    4257  16786  16787
 374    16786  4257  16799
 375    16799  16800  16786
 376    16800  16799  4263
 377    4257  16781  16799
 378    16786  16800  16794
 379    16784  16822  16799
 380    16781  4257  16782
 381    16753  4256  16779
 382    16787  16786  4264
 383    1097  16788  16725
 384    16788  1097  16790
 385    16790  16791  16788
 386    16791  16790  4264
 387    1097  16796  16790
 388    16788  16791  16793
 389    4267  16830  16831
 390    16830  4267  16793
 391    16793  16798  16830
 392    16798  16793  4295
 393    4267  16788  16793
 394    16830  16798  16927
 395    16791  16792  16793
 396    16788  4267  16789
 397    4264  16792  16791
 398    16792  4264  16794
 399    16794  16795  16792
 400    16795  16794  1110
 401    4264  16786  16794
 402    16792  16795  16823
 403    4295  16797  16798
 404    16797  4295  16823
 405    16823  16827  16797
 406    16827  16823  4294
 407    4295  16792  16823
 408    16797  16827  16931
 409    16795  16816  16823
 410    16792  4295  16793
 411    16790  16787  4264
 412    16798  16797  4292
 413    16800  16811  16794
 414    16796  1097  16724
 415    1109  16822  16784
 416    16822  1109  16806
 417    16804  16806  1109
 418    16806  16804  16805
 419    16783  16802  1109
 420    16822  16806  16810
 421    4263  16811  16800
 422    16811  4263  16812
 423    16810  16812  4263
 424    16812  16810  16809
 425    4263  16822  16810
 426    16813  16811  16812
 427    16806  4265  16810
 428    16822  4263  16799
 429    16805  4265  16806
 430    4265  16805  16807
 431    16807  16824  4265
 432    17080  16824  16807
 433    16805  4260  16807
 434    4265  16824  16825
 435    16809  4266  16812
 436    4266  16809  16825
 437    16825  16819  4266
 438    17073  16819  16825
 439    16809  4265  16825
 440    16817  16812  4266
 441    16825  16824   730
 442    4265  16809  16810
 443    16804  16803  16805
 444    16818  4266  16819
 445    1110  16816  16795
 446    16816  1110  16814
 447    16813  16814  1110
 448    16814  16813  16817
 449    1110  16811  16813
 450    16816  16814  16815
 451    4294  16826  16827
 452    16826  4294  16821
 453    16815  16821  4294
 454    16821  16815  16820
 455    4294  16816  16815
 456    16826  16821  16951
 457    16814  4297  16815
 458    16816  4294  16823
 459    16820  16815  4297
 460    4297  16817  16818
 461    16818  16828  4297
 462    17090  16828  16818
 463    16817  4266  16818
 464    4297  16828  16829
 465    16821  4296  16951
 466    16821  16820  4296
 467    4296  16829  16953
 468    16829  4296  16820
 469    17083  16953  16829
 470    16951  4296  16950
 471    16820  4297  16829
 472    16952  4296  16953
 473    16829  16828  1130
 474    4297  16814  16817
 475    16813  16812  16817
 476    16826  16951  16948
 477    16818  16819  4330
 478    16811  1110  16794
 479    16801  16804  1109
 480    16827  16826  1104
 481    16953  4373  16952
 482    16785   732  16714
 483    16831  16830   733
 484    16832   213  16833
 485    16833  16834  16832
 486    16834  16833  4270
 487    16839  16833   213
 488    16832  16834  16836
 489    16849  4269  16836
 490    16836  16841  16849
 491    16841  16836  4271
 492    4269  16832  16836
 493    16849  16841  16843
 494    16834  16835  16836
 495    4270  16835  16834
 496    16835  4270  16837
 497    16837  16838  16835
 498    16838  16837  1100
 499    16705  16837  4270
 500    16835  16838  16852
 501    4271  16840  16841
 502    16840  4271  16852
 503    16852  16853  16840
 504    16853  16852  4272
 505    4271  16835  16852
 506    16840  16853  16847
 507    16838  16854  16852
 508    16835  4271  16836
 509    16706  4270  16833
 510    16841  16840  4273
 511    16842  1099  16843
 512    16843  16844  16842
 513    16844  16843  4273
 514    1099  16849  16843
 515    16842  16844  16846
 516    16885  4286  16846
 517    16846  16851  16885
 518    16851  16846  4278
 519    4286  16842  16846
 520    16885  16851  16879
 521    16844  16845  16846
 522    4273  16845  16844
 523    16845  4273  16847
 524    16847  16848  16845
 525    16848  16847  1101
 526    4273  16840  16847
 527    16845  16848  16864
 528    4278  16850  16851
 529    16850  4278  16864
 530    16864  16877  16850
 531    16877  16864  4277
 532    4278  16845  16864
 533    16850  16877  16883
 534    16848  16863  16864
 535    16845  4278  16846
 536    16843  16841  4273
 537    16851  16850  4280
 538    16853  16871  16847
 539    1100  16854  16838
 540    16854  1100  16855
 541    16855  16856  16854
 542    16856  16855  4274
 543    16731  16855  1100
 544    16854  16856  16858
 545    4272  16871  16853
 546    16871  4272  16858
 547    16858  16862  16871
 548    16862  16858  4275
 549    4272  16854  16858
 550    16871  16862  16865
 551    16856  16857  16858
 552    16854  4272  16852
 553    4274  16857  16856
 554    16857  4274  16859
 555    16857  16859  16860
 556    16859  16831   733
 557    16727  16859  4274
 558    16860  16859   733
 559    4275  16861  16862
 560    16861  4275  16874
 561    16860  16874  4275
 562    16926  16874  16860
 563    4275  16857  16860
 564    16861  16874  16875
 565    16874  4291  16875
 566    16857  4275  16858
 567    16728  4274  16855
 568    16862  16861  4289
 569    1101  16863  16848
 570    16863  1101  16865
 571    16865  16866  16863
 572    16866  16865  4289
 573    16871  16865  1101
 574    16863  16866  16868
 575    4277  16876  16877
 576    16876  4277  16868
 577    16868  16873  16876
 578    16873  16868  4290
 579    4277  16863  16868
 580    16876  16873  16901
 581    16866  16867  16868
 582    16863  4277  16864
 583    4289  16867  16866
 584    16867  4289  16869
 585    16875  16869  4289
 586    16942  16869  16875
 587    16865  16862  4289
 588    16867  16869  16870
 589    4290  16872  16873
 590    16872  4290  16924
 591    16870  16924  4290
 592    16935  16924  16870
 593    4290  16867  16870
 594    16872  16924  16925
 595    16870  16869  1102
 596    16867  4290  16868
 597    16875  4289  16861
 598    16873  16872  4284
 599    16924  4312  16925
 600    16871  1101  16847
 601    16732  1100  16837
 602    16877  16876  1103
 603    16878   983  16879
 604    16879  16880  16878
 605    16880  16879  4280
 606    16885  16879   983
 607    16878  16880  16882
 608    16895  4279  16882
 609    16882  16887  16895
 610    16887  16882  4281
 611    4279  16878  16882
 612    16895  16887  16889
 613    16880  16881  16882
 614    4280  16881  16880
 615    16881  4280  16883
 616    16883  16884  16881
 617    16884  16883  1103
 618    16850  16883  4280
 619    16881  16884  16898
 620    4281  16886  16887
 621    16886  4281  16898
 622    16898  16899  16886
 623    16899  16898  4282
 624    4281  16881  16898
 625    16886  16899  16893
 626    16884  16900  16898
 627    16881  4281  16882
 628    16851  4280  16879
 629    16887  16886  4283
 630    16888  1143  16889
 631    16889  16890  16888
 632    16890  16889  4283
 633    1143  16895  16889
 634    16888  16890  16892
 635    17424  4426  16892
 636    16892  16897  17424
 637    16897  16892  4288
 638    4426  16888  16892
 639    17424  16897  17418
 640    16890  16891  16892
 641    4283  16891  16890
 642    16891  4283  16893
 643    16893  16894  16891
 644    16894  16893  1108
 645    4283  16886  16893
 646    16891  16894  16910
 647    4288  16896  16897
 648    16896  4288  16910
 649    16910  16923  16896
 650    16923  16910  4287
 651    4288  16891  16910
 652    16896  16923  17422
 653    16894  16909  16910
 654    16891  4288  16892
 655    16889  16887  4283
 656    16897  16896  4420
 657    16899  16917  16893
 658    1103  16900  16884
 659    16900  1103  16901
 660    16901  16902  16900
 661    16902  16901  4284
 662    16876  16901  1103
 663    16900  16902  16904
 664    4282  16917  16899
 665    16917  4282  16904
 666    16904  16908  16917
 667    16908  16904  4285
 668    4282  16900  16904
 669    16917  16908  16911
 670    16902  16903  16904
 671    16900  4282  16898
 672    4284  16903  16902
 673    16903  4284  16905
 674    16925  16905  4284
 675    16978  16905  16925
 676    16901  16873  4284
 677    16903  16905  16906
 678    4285  16907  16908
 679    16907  4285  16920
 680    16906  16920  4285
 681    16971  16920  16906
 682    4285  16903  16906
 683    16907  16920  16921
 684    16906  16905   918
 685    16903  4285  16904
 686    16883  16877  1103
 687    16908  16907  4301
 688    1108  16909  16894
 689    16909  1108  16911
 690    16911  16912  16909
 691    16912  16911  4301
 692    16917  16911  1108
 693    16909  16912  16914
 694    4287  16922  16923
 695    16922  4287  16914
 696    16914  16919  16922
 697    16919  16914  4318
 698    4287  16909  16914
 699    16922  16919  17440
 700    16912  16913  16914
 701    16909  4287  16910
 702    4301  16913  16912
 703    16913  4301  16915
 704    16921  16915  4301
 705    16989  16915  16921
 706    16911  16908  4301
 707    16913  16915  16916
 708    4318  16918  16919
 709    16918  4318  16982
 710    16916  16982  4318
 711    16981  16982  16916
 712    4317  17025  16982
 713    16982  17025  16918
 714    4318  16913  16916
 715    16918  17025  17444
 716    16916  16915  1107
 717    16913  4318  16914
 718    16921  4301  16907
 719    16919  16918  4424
 720    16921  16920  4300
 721    16917  1108  16893
 722    4284  16872  16925
 723    16923  16922  1137
 724    16926  16860   733
 725    16926  16927  16928
 726    16927  16926   733
 727    16930  16928  16929
 728    4292  16928  16927
 729    16798  4292  16927
 730    16926  16928  16930
 731    4291  16942  16875
 732    16942  4291  16930
 733    16930  16934  16942
 734    4293  16934  16930
 735    4291  16926  16930
 736    16942  16934  16936
 737    16929  16928  4292
 738    16926  4291  16874
 739    16929  16931  16932
 740    16931  16929  4292
 741    16945  16932  16947
 742    1104  16932  16931
 743    16827  1104  16931
 744    16929  16932  16945
 745    4293  16933  16934
 746    16933  4293  16945
 747    16945  16946  16933
 748    4298  16946  16945
 749    4293  16929  16945
 750    16933  16946  16940
 751    16946  16964  16940
 752    16929  4293  16930
 753    16797  16931  4292
 754    16934  16933  4299
 755    1102  16935  16870
 756    16935  1102  16936
 757    16936  16937  16935
 758    16937  16936  4299
 759    1102  16942  16936
 760    16935  16937  16939
 761    4312  16978  16925
 762    16978  4312  16939
 763    16939  16944  16978
 764    16944  16939  4305
 765    4312  16935  16939
 766    16978  16944  16972
 767    16937  16938  16939
 768    16935  4312  16924
 769    4299  16938  16937
 770    16938  4299  16940
 771    16940  16941  16938
 772    1105  16941  16940
 773    4299  16933  16940
 774    16938  16941  16957
 775    4305  16943  16944
 776    16943  4305  16957
 777    16957  16970  16943
 778    4304  16970  16957
 779    4305  16938  16957
 780    16943  16970  16976
 781    16957  16941  16956
 782    16938  4305  16939
 783    16936  16934  4299
 784    16944  16943  4302
 785    1104  16947  16932
 786    16942  1102  16869
 787    16947  16948  16949
 788    16948  16947  1104
 789    16955  16949  16954
 790    16948  4315  16949
 791    1104  16826  16948
 792    16947  16949  16955
 793    4298  16964  16946
 794    16964  4298  16955
 795    16955  16961  16964
 796    4316  16961  16955
 797    4298  16947  16955
 798    16964  16961  16958
 799    16950  4315  16948
 800    16947  4298  16945
 801    4315  16954  16949
 802    16954  4315  16967
 803    16952  16967  4315
 804    17227  16967  16952
 805    4315  16950  16952
 806    16954  16967  16968
 807    4316  16960  16961
 808    16960  4316  16963
 809    16968  16963  4316
 810    17220  16963  16968
 811    4316  16954  16968
 812    16960  16963  16962
 813    16968  16967   110
 814    16954  4316  16955
 815    16950  4296  16952
 816    16961  16960  4307
 817    1105  16956  16941
 818    16956  1105  16958
 819    16958  16959  16956
 820    16959  16958  4307
 821    16964  16958  1105
 822    16956  16959  16966
 823    4304  16969  16970
 824    16969  4304  16966
 825    16966  16998  16969
 826    16998  16966  4306
 827    4304  16956  16966
 828    16969  16998  16995
 829    16959  16965  16966
 830    16956  4304  16957
 831    4307  16965  16959
 832    16965  4307  17022
 833    16962  17022  4307
 834    17237  17022  16962
 835    16958  16961  4307
 836    16965  17022  17023
 837    4306  16997  16998
 838    16997  4306  17000
 839    17023  17000  4306
 840    17230  17000  17023
 841    4306  16965  17023
 842    16997  17000  16999
 843    17023  17022  1119
 844    16965  4306  16966
 845    16962  4307  16960
 846    16998  16997  4310
 847    16962  16963  4366
 848    16964  1105  16940
 849     733  16830  16927
 850    16970  16969  1120
 851     918  16971  16906
 852    16971   918  16972
 853    16972  16973  16971
 854    16973  16972  4302
 855    16978  16972   918
 856    16971  16973  16975
 857    4300  16989  16921
 858    16989  4300  16975
 859    16975  16980  16989
 860    16980  16975  4303
 861    4300  16971  16975
 862    16989  16980  16983
 863    16973  16974  16975
 864    16971  4300  16920
 865    4302  16974  16973
 866    16974  4302  16976
 867    16976  16977  16974
 868    16977  16976  1120
 869    16943  16976  4302
 870    16974  16977  16992
 871    4303  16979  16980
 872    16979  4303  16992
 873    16992  16993  16979
 874    16993  16992  4309
 875    4303  16974  16992
 876    16979  16993  16987
 877    16977  16994  16992
 878    16974  4303  16975
 879    16944  4302  16972
 880    16980  16979  4311
 881    1107  16981  16916
 882    16981  1107  16983
 883    16983  16984  16981
 884    16984  16983  4311
 885    1107  16989  16983
 886    16981  16984  16986
 887    4317  17024  17025
 888    17024  4317  16986
 889    16986  16991  17024
 890    16991  16986  4314
 891    4317  16981  16986
 892    17024  16991  17512
 893    16984  16985  16986
 894    16981  4317  16982
 895    4311  16985  16984
 896    16985  4311  16987
 897    16987  16988  16985
 898    16988  16987  1135
 899    4311  16979  16987
 900    16985  16988  17004
 901    4314  16990  16991
 902    16990  4314  17004
 903    17004  17021  16990
 904    17021  17004  4313
 905    4314  16985  17004
 906    16990  17021  17516
 907    16988  17003  17004
 908    16985  4314  16986
 909    16983  16980  4311
 910    16991  16990  4442
 911    16993  17015  16987
 912    16989  1107  16915
 913    1120  16994  16977
 914    16994  1120  16995
 915    16995  16996  16994
 916    16996  16995  4310
 917    16969  16995  1120
 918    16994  16996  17002
 919    4309  17015  16993
 920    17015  4309  17002
 921    17002  17008  17015
 922    17008  17002  4308
 923    4309  16994  17002
 924    17015  17008  17005
 925    16996  17001  17002
 926    16994  4309  16992
 927    4310  17001  16996
 928    17001  4310  17018
 929    16999  17018  4310
 930    17273  17018  16999
 931    16995  16998  4310
 932    17001  17018  17019
 933    4308  17007  17008
 934    17007  4308  17010
 935    17019  17010  4308
 936    17266  17010  17019
 937    4308  17001  17019
 938    17007  17010  17009
 939    17019  17018   400
 940    17001  4308  17002
 941    16976  16970  1120
 942    17008  17007  4377
 943    1135  17003  16988
 944    17003  1135  17005
 945    17005  17006  17003
 946    17006  17005  4377
 947    17015  17005  1135
 948    17003  17006  17014
 949    4313  17020  17021
 950    17020  4313  17014
 951    17014  17017  17020
 952    17017  17014  4418
 953    4313  17003  17014
 954    17020  17017  17533
 955    17006  17012  17014
 956    17003  4313  17004
 957    4377  17012  17006
 958    17012  4377  17013
 959    17009  17013  4377
 960    17284  17013  17009
 961    17005  17008  4377
 962    17012  17013  17011
 963    4418  17016  17017
 964    17016  4418  17277
 965    17011  17277  4418
 966    17276  17277  17011
 967    4417  17416  17277
 968    17277  17416  17016
 969    4418  17012  17011
 970    17016  17416  17537
 971    17011  17013  1134
 972    17012  4418  17014
 973    17009  4377  17007
 974    17017  17016  4446
 975    17009  17010  4376
 976    17015  1135  16987
 977    4310  16997  16999
 978    17021  17020  1141
 979    16999  17000  4384
 980    16978   918  16905
 981    16951  16950  16948
 982    17025  17024   919
 983    17026  1111  16769
 984    17028  4319  16776
 985    16776  16775  4323
 986    4323  17029  16776
 987    17029  4323  17030
 988    16776  17029  4320
 989    17027  1111  17026
 990    17027  17028  4320
 991    4320  17037  17027
 992    17037  4320  17033
 993    17028  16776  4320
 994    17027  17037  4322
 995    17029  17031  4320
 996    17027  17026  17028
 997    17030  17031  17029
 998    17031  17030  1112
 999    1112  17032  17031
1000    17032  1112  17034
1001    17031  17032  4321
1002    17033  17036  17037
1003    17036  17033  4321
1004    4321  17047  17036
1005    17047  4321  17049
1006    17033  17031  4321
1007    17036  17047  17044
1008    17032  17035  4321
1009    17031  17033  4320
1010    17037  17036  17044
1011    1111  17038  16770
1012    17038  1111  17039
1013    17039  17040  17038
1014    17040  17039  4322
1015    1111  17027  17039
1016    17038  17040  17042
1017    4337  17080  16807
1018    17080  4337  17042
1019    17042  17046  17080
1020    17046  17042  4329
1021    4337  17038  17042
1022    17080  17046  17074
1023    17040  17041  17042
1024    17038  4337  16808
1025    4322  17041  17040
1026    17041  4322  17044
1027    17044  17043  17041
1028    1113  17043  17044
1029    4322  17037  17044
1030    17041  17043  17060
1031    4329  17045  17046
1032    17045  4329  17060
1033    17060  17072  17045
1034    4324  17072  17060
1035    4329  17041  17060
1036    17045  17072  17078
1037    17060  17043  17059
1038    17041  4329  17042
1039    17039  17027  4322
1040    17046  17045  4331
1041    17047  1113  17044
1042    16776  16763  16775
1043    17049  4321  17035
1044    17035  17034  4328
1045    4328  17050  17035
1046    17050  4328  17051
1047    17035  17050  4327
1048    17048  1113  17047
1049    17048  17049  4327
1050    4327  17058  17048
1051    17058  4327  17054
1052    17049  17035  4327
1053    17048  17058  4325
1054    17050  17052  4327
1055    17048  17047  17049
1056    17051  17052  17050
1057    17052  17051   728
1058     728  17053  17052
1059    17053   728  17055
1060    17052  17053  4340
1061    17054  17057  17058
1062    17057  17054  4340
1063    4340  17119  17057
1064    17119  4340  17121
1065    17054  17052  4340
1066    17057  17119  1114
1067    17053  17056  4340
1068    17052  17054  4327
1069    17058  17057  17066
1070    1113  17059  17043
1071    17059  1113  17061
1072    17061  17062  17059
1073    17062  17061  4325
1074    1113  17048  17061
1075    17059  17062  17064
1076    4324  17071  17072
1077    17071  4324  17064
1078    17064  17068  17071
1079    17068  17064  4326
1080    4324  17059  17064
1081    17071  17068  17096
1082    17062  17063  17064
1083    17059  4324  17060
1084    4325  17063  17062
1085    17063  4325  17066
1086    17063  17066  17065
1087    1114  17066  17057
1088    4325  17058  17066
1089    17131  17066  1114
1090    4326  17065  17069
1091    17065  4326  17063
1092    17070  17069  4353
1093    17131  17069  17065
1094    17065  17066  17131
1095    17068  4326  17067
1096    1114  17132  17131
1097    17063  4326  17064
1098    17061  17048  4325
1099    17070  4326  17069
1100    17119  17120  1114
1101    17035  17032  17034
1102    17072  17071  1115
1103     730  17073  16825
1104    17073   730  17074
1105    17074  17075  17073
1106    17075  17074  4331
1107    17080  17074   730
1108    17073  17075  17077
1109    4330  17090  16818
1110    17090  4330  17077
1111    17077  17082  17090
1112    17082  17077  4332
1113    4330  17073  17077
1114    17090  17082  17084
1115    17075  17076  17077
1116    17073  4330  16819
1117    4331  17076  17075
1118    17076  4331  17078
1119    17078  17079  17076
1120    17079  17078  1115
1121    17045  17078  4331
1122    17076  17079  17093
1123    4332  17081  17082
1124    17081  4332  17093
1125    17093  17094  17081
1126    17094  17093  4333
1127    4332  17076  17093
1128    17081  17094  17088
1129    17079  17095  17093
1130    17076  4332  17077
1131    17046  4331  17074
1132    17082  17081  4334
1133    1130  17083  16829
1134    17083  1130  17084
1135    17084  17085  17083
1136    17085  17084  4334
1137    1130  17090  17084
1138    17083  17085  17087
1139    4373  17227  16952
1140    17227  4373  17087
1141    17087  17092  17227
1142    17092  17087  4339
1143    4373  17083  17087
1144    17227  17092  17221
1145    17085  17086  17087
1146    17083  4373  16953
1147    4334  17086  17085
1148    17086  4334  17088
1149    17088  17089  17086
1150    17089  17088  1129
1151    4334  17081  17088
1152    17086  17089  17105
1153    4339  17091  17092
1154    17091  4339  17105
1155    17105  17118  17091
1156    17118  17105  4338
1157    4339  17086  17105
1158    17091  17118  17225
1159    17089  17104  17105
1160    17086  4339  17087
1161    17084  17082  4334
1162    17092  17091  4367
1163    17094  17112  17088
1164    17090  1130  16828
1165    1115  17095  17079
1166    17095  1115  17096
1167    17096  17097  17095
1168    17097  17096  4336
