1432  3  0
 131     282   284   180
 132     108   282   281
 133     291   281   180
 134     180   281   282
 135     296   292   180
 136     291   180   292
 137     180   284   296
 138     281    92   277
 139     287   288   126
 140     284   282   283
 141     294   126   300
 142     287   126   296
 143     126   293   296
 144     293   126   294
 145     293   294   295
 146     296   293   292
 147     300   126   288
 148     287   296   284
 149     287   284   181
 150     292   293   164
 151      92   291   279
 152     291    92   281
 153     290   182   279
 154     279   182   274
 155     394   302   182
 156     302   275   182
 157     290   297   182
 158     394   182   297
 159     279   291   289
 160     274    92   279
 161     292   289   291
 162     292   164   289
 163     164   295   354
 164     289   164   290
 165     297   298   127
 166     290   164   298
 167      76   375   354
 168     354   375   298
 169     164   354   298
 170     298   297   290
 171     353   354   295
 172     289   290   279
 173     293   295   164
 174     127   298   375
 175     295   294    77
 176     281   280   108
 177     286   288   287
 178     302   301   275
 179     252   183   253
 180     311   325    42
 181     307   311    42
 182     325   315    41
 183     315   325   311
 184     208   315   311
 185      41   315   304
 186      42   305   307
 187     306    43   308
 188     309   308    44
 189     306   308   309
 190     307   306   211
 191     307   305   306
 192     211   306   309
 193     311   307   310
 194     320   211   323
 195     306   305    43
 196     211   310   307
 197     315   312   304
 198     315   208   312
 199     312   208   313
 200     304   312   149
 201     312   314   149
 202     314   312   313
 203     314   313    93
 204     149   314   322
 205     208   319   313
 206     149   248   304
 207     310   320   319
 208     320   310   211
 209     319   320   110
 210     317   313   319
 211     316    93   317
 212      93   313   317
 213     318   110   344
 214     110   318   317
 215     317   319   110
 216     316   317   318
 217     110   320   323
 218     319   208   310
 219     311   310   208
 220     314    93   321
 221     211   309   335
 222     149   322   247
 223     326    44   327
 224     328   327    45
 225     326   328   150
 226     328   326   327
 227     340   150   328
 228     326   150   335
 229     328    45   329
 230     326   335   309
 231     330    46   331
 232     343   339   210
 233     330   331   329
 234     340   329   210
 235     329   340   328
 236     210   329   331
 237     150   340   333
 238     374   210   331
 239     330   329    45
 240     339   340   210
 241     323   335   332
 242     323   211   335
 243     335   150   332
 244     323   332   324
 245     344   324   186
 246     344   110   324
 247     334   186   324
 248     358   344   186
 249     324   332   334
 250     324   110   323
 251      94   333   339
 252     332   150   333
 253     343   342   339
 254      94   339   342
 255     334   338   186
 256     338   334    94
 257      94   336   338
 258     336    94   342
 259     334   333    94
 260     338   336   337
 261     337   336   173
 262     333   334   332
 263     340   339   333
 264     344   359   318
 265     342   529   336
 266     309    44   326
 267     341   186   338
 268     322   321   254
 269     321    93   348
 270     256   254   184
 271     256   107   254
 272     252   258   183
 273     252   256   258
 274     347   258   256
 275     259   183   258
 276     184   254   321
 277     255   322   254
 278     184   348   345
 279     348   184   321
 280     346   345   166
 281     184   345   347
 282     347   346   128
 283     346   347   345
 284     349   128   350
 285     128   258   347
 286     345   348   372
 287     347   256   184
 288     322   314   321
 289     259   258   128
 290     299   300   288
 291     299   165   352
 292     294   356    77
 293     356   294   300
 294      76   354   353
 295     353   295    77
 296     300   299    78
 297     165   299   288
 298     259   349   352
 299     349   259   128
 300     352   349    79
 301     299   352   355
 302     356   300    78
 303      79   355   352
 304     299   355    78
 305      79   349   351
 306     352   165   259
 307     260   259   165
 308     350   128   346
 309     183   259   260
 310     318   185   316
 311     318   359   185
 312     185   359   365
 313     316   185   372
 314     185   365   372
 315     365   359   129
 316     363   365   129
 317     372   365   166
 318     359   358   129
 319     166   345   372
 320     360   358   341
 321     359   344   358
 322      93   316   348
 323     161   341   337
 324     129   360   362
 325     361   360   161
 326     161   368   361
 327     370   368   161
 328     360   341   161
 329     361   368   367
 330     370   161   337
 331     358   360   129
 332     358   186   341
 333     361   362   360
 334     166   364   357
 335     166   365   364
 336      80   357   366
 337     357   350   346
 338     350    80   351
 339      80   350   357
 340     350   351   349
 341     357   364   366
 342     346   166   357
 343     369   363   362
 344     364   365   363
 345      82   361   367
 346     362   361    82
 347     366   364    81
 348      82   369   362
 349      81   363   369
 350      81   364   363
 351     129   362   363
 352     372   348   316
 353     338   337   341
 354      83   367   368
 355     304   303    41
 356     375    76   398
 357     377   376    30
 358     377    31   376
 359      30   376   379
 360     381   379   380
 361     379   381    30
 362     192   380   379
 363     381   380    29
 364     379   376   378
 365     396   378   301
 366     378   376   207
 367     301   302   109
 368     396   301   109
 369     192   396   392
 370     396   192   378
 371     392   396   109
 372     380   192   389
 373     392   156   393
 374     378   192   379
 375     301   378   207
 376     389   192   392
 377      29   383   382
 378      29   380   383
 379     382   383   384
 380      28   384   386
 381     384    28   382
 382     385   386   384
 383     391    28   386
 384     384   383   133
 385     389   393   133
 386     393   389   392
 387     133   393   387
 388     133   385   384
 389     158   386   385
 390     158   385   388
 391     387   388   385
 392     388   387    95
 393     385   133   387
 394     158   388   410
 395     393   401   387
 396     383   389   133
 397     380   389   383
 398     158   390   386
 399     392   109   395
 400     297   408   394
 401     302   394   395
 402     402   408   399
 403     394   408   156
 404     394   156   395
 405     156   408   402
 406     156   402   401
 407     156   401   393
 408     408   127   399
 409     395   109   302
 410     400   399   397
 411     397   399   127
 412     397   127   375
 413      75   400   397
 414     157   400   407
 415     400   157   399
 416     449   407   400
 417     157   407   404
 418     407    74   406
 419     399   157   402
 420     127   408   297
 421     402   157   403
 422     401   403    95
 423     401   402   403
 424     414    95   405
 425     409   388    95
 426     409   112   410
 427     410   388   409
 428     414   409    95
 429     414   448   409
 430      95   403   405
 431     387   401    95
 432     170   405   404
 433     404   405   403
 434     403   157   404
 435     170   404   406
 436     413   188   411
 437     188   414   411
 438     170   412   411
 439     453   412   170
 440     411   405   170
 441     413   411   412
 442     130   413   412
 443     411   414   405
 444     407   406   404
 445     188   448   414
 446     406   453   170
 447     392   395   156
 448     398   397   375
 449     415   158   410
 450     391   390    27
 451     415   390   158
 452      27   390   416
 453     421   416   420
 454     416   421    27
 455     222   420   416
 456      26   421   420
 457     416   390   415
 458     410   417   415
 459     417   410   112
 460     417   112   418
 461     415   417   222
 462     419   222   418
 463     418   222   417
 464     429   430   418
 465     420   222   422
 466     418   112   429
 467     415   222   416
 468     391   386   390
 469     418   430   419
 470      26   422   423
 471      26   420   422
 472     423   422    25
 473      25   428   427
 474     428    25   422
 475     427   428   424
 476     422   419   428
 477     223   424   428
 478     223   419   430
 479     426   424   425
 480     424    24   427
 481     440    24   426
 482     426   437   440
 483     440   437    23
 484      24   424   426
 485     425   424   223
 486     428   419   223
 487     222   419   422
 488     425   223   430
 489     429   448   435
 490     448   429   112
 491     448   188   435
 492     429   435   187
 493     434   425   430
 494     430   187   434
 495     431   434   187
 496     159   425   434
 497     187   435   432
 498     430   429   187
 499     432   130   433
 500     413   130   432
 501     432   433   431
 502     432   431   187
 503     436   431    96
 504     436   434   431
 505      96   447   436
 506     456   447    96
 507     431   433    96
 508     159   434   436
 509      96   433   457
 510     435   413   432
 511     188   413   435
 512     445   436   447
 513     438   437   426
 514     426   159   438
 515     134   439   438
 516     437   438   439
 517      22   444   442
 518     444    23   439
 519     439   442   444
 520     438   159   445
 521     439    23   437
 522     438   446   134
 523     446   438   445
 524     193   446   445
 525     134   446   443
 526     441    22   442
 527      22   441   503
 528     194   441   443
 529     443   441   442
 530     442   134   443
 531     494   503   441
 532     443   446   454
 533     134   442   439
 534     159   436   445
 535     445   447   193
 536     426   425   159
 537     112   409   448
 538     397   398    75
 539     467   406    74
 540      74   407   449
 541     412   452   130
 542     412   453   452
 543      73   452   453
 544     130   452   451
 545     406   467   453
 546     400    75   449
 547     450   451   452
 548     450   452    73
 549     451    72   461
 550      72   451   450
 551     466   461   465
 552     130   451   462
 553      73   453   467
 554     462   451   461
 555     455   457   162
 556      96   457   456
 557     162   457   462
 558     457   455   456
 559     447   458   193
 560     447   456   458
 561     106   458   456
 562     463   193   458
 563     456   455   106
 564     433   462   457
 565     162   466   460
 566     162   462   461
 567     459   460   195
 568     459   455   460
 569     106   464   458
 570     464   106   475
 571     459   475   106
 572     474   475   459
 573     455   459   106
 574     464   475   486
 575     473   460   466
 576     460   455   162
 577     461   466   162
 578     464   463   458
 579     461    72   465
 580     433   130   462
 581      71   471   473
 582      71   473   466
 583     473   472   195
 584     472   473   471
 585     476   195   472
 586     195   460   473
 587     471    70   472
 588     474   459   195
 589     468    69   469
 590      70   468   470
 591     468   469   470
 592     480   469    69
 593     480    69   484
 594     476   472   470
 595      70   470   472
 596     136   470   469
 597     477   474   476
 598     476   474   195
 599     476   470   136
 600     477   476   136
 601     479   486   175
 602     486   475   175
 603     477   175   474
 604     477   479   175
 605     136   482   477
 606     475   474   175
 607     216   481   480
 608     481   482   136
 609     485   480   484
 610     216   480   485
 611     478   477   482
 612     482   481   483
 613     216   522   483
 614     675   522   216
 615     481   216   483
 616     483   522   509
 617     522   674   217
 618     136   469   481
 619     480   481   469
 620     153   482   483
 621     485   484    68
 622     465    71   466
 623     120   464   486
 624     487   454   463
 625     463   454   193
 626     463   464   120
 627     487   463   120
 628     194   487   489
 629     487   194   454
 630     488   489   487
 631     194   489   494
 632     487   120   488
 633     494   441   194
 634     120   502   488
 635     120   486   502
 636     491   502    97
 637     488   502   491
 638     490   224   491
 639     491   224   488
 640      97   492   491
 641     490   491   492
 642      97   502   479
 643     488   224   489
 644     502   486   479
 645     489   224   493
 646     224   495   493
 647     493   494   489
 648     493   495   496
 649     494   493    21
 650     493   496    21
 651     496   495    20
 652     495   500    20
 653      21   503   494
 654     501   490   160
 655     501   500   495
 656     160   490   492
 657     501   160   497
 658     500   501    19
 659     497   499    19
 660     498   499   497
 661     501   497    19
 662     498   497   160
 663     501   495   490
 664     490   495   224
 665     160   492   514
 666     443   454   194
 667      97   478   505
 668     478    97   479
 669     506   505   153
 670      97   505   504
 671     504   506   135
 672     506   504   505
 673     135   506   510
 674     504   514   492
 675     478   482   505
 676     514   504   135
 677     153   505   482
 678     483   509   153
 679     509   217   507
 680     153   509   508
 681     510   508   105
 682     510   506   508
 683     519   105   520
 684     507   105   508
 685     508   509   507
 686     510   105   519
 687     507   217   710
 688     508   506   153
 689     477   478   479
 690     135   510   518
 691     498   514   511
 692     498   160   514
 693     512   511   518
 694     498   511    18
 695     511   513    18
 696     513   511   512
 697     513   512    17
 698     514   135   511
 699     498    18   499
 700     518   519   218
 701     511   135   518
 702     516   218   521
 703     518   218   515
 704      17   515   517
 705      17   512   515
 706     517   516    16
 707     516   517   515
 708     515   218   516
 709     521   218   519
 710     515   512   518
 711     510   519   518
 712     520   105   507
 713     492    97   504
 714     217   509   522
 715     485   675   216
 716     454   446   193
 717     373   331    46
 718     373   540   523
 719     540   373    46
 720     523   540    47
 721     373   523   197
 722     374   197   526
 723     197   374   373
 724     526   197   528
 725     374   526   343
 726     523   525   197
 727     374   343   210
 728     525    47   524
 729     525   524    48
 730     528   525   527
 731     528   197   525
 732     527   525    48
 733     528   527   137
 734     137   527   550
 735     525   523    47
 736     526   528   535
 737     111   535   530
 738     111   343   526
 739     111   530   529
 740     111   529   342
 741     173   529   531
 742     173   336   529
 743     531   529   530
 744     537   173   531
 745     530   171   531
 746     173   370   337
 747     532   535   137
 748     111   526   535
 749     550   533   137
 750     532   137   533
 751     171   532   534
 752     171   530   532
 753     534   555   171
 754     552   555   534
 755     532   533   534
 756     531   171   536
 757     534   533    98
 758     532   530   535
 759     528   137   535
 760     555   560   171
 761     527    48   538
 762     374   331   373
 763     538    49   539
 764     539    49   541
 765     539   550   527
 766     550   541   196
 767     541   550   539
 768     543   196   541
 769     550   196   547
 770     541    49   542
 771     539   527   538
 772     543   542    50
 773     544    50   545
 774      50   544   543
 775     546   544   545
 776     546   545    51
 777     196   543   548
 778     542   543   541
 779     548   543   544
 780     547   548   549
 781     547   196   548
 782     551   549   121
 783     547   549    98
 784     549   552    98
 785     552   549   551
 786     176   552   551
 787      98   552   534
 788     549   548   121
 789      98   533   547
 790     546   553   199
 791     546   548   544
 792     557   556   199
 793     546   199   554
 794     121   559   551
 795     559   121   554
 796     554   556   559
 797     556   554   199
 798     121   546   554
 799     559   556   168
 800     556   557   558
 801     546   121   548
 802     553   546    51
 803     552   176   555
 804     199   553   596
 805     547   533   550
 806     574   551   559
 807     115   370   537
 808     537   370   173
 809     537   531   536
 810     115   537   536
 811     566   371   115
 812     115   371   370
 813     561   115   536
 814     561   566   115
 815     536   560   561
 816     371    83   368
 817     555   562   560
 818     560   536   171
 819     562   176   563
 820     560   562   142
 821     562   564   142
 822     564   562   563
 823     564   563   116
 824     565   561   142
 825     176   574   563
 826     560   142   561
 827     562   555   176
 828     567   142   564
 829      83   371   576
 830     576   371   566
 831     566   561   565
 832      84   566   565
 833      84   576   566
 834     568    84   565
 835     565   567   568
 836     564   573   567
 837     567   565   142
 838     573   116   569
 839     567   573    85
 840      85   573   572
 841      86   569   571
 842     569    86   572
 843     573   569   572
 844     116   570   569
 845     567    85   568
 846     573   564   116
 847     563   575   116
 848     575   168   582
 849     168   575   574
 850     575   582   570
 851     575   570   116
 852     571   570   143
 853     570   571   569
 854     143   570   582
 855     584   571   143
 856     582   581   143
 857      86   571   585
 858     168   558   580
 859     168   574   559
 860     581   580    99
 861     580   581   582
 862     143   577   579
 863     143   581   577
 864     606   577   581
 865     117   579   578
 866     579   577   578
 867     582   168   580
 868     176   551   574
 869     584   143   579
 870      87   585   584
 871     584   585   571
 872     584   579   583
 873      87   584   583
 874     586    87   583
 875     587    88   586
 876     586   583   587
 877     592   587   594
 878     117   587   583
 879     117   594   587
 880     592   591    88
 881     593    89   591
 882     588    90   589
 883     589    89   590
 884     592   593   591
 885     592    88   587
 886     579   117   583
 887     603   580   558
 888     575   563   574
 889     558   168   556
 890     595   553    51
 891     343   111   342
 892     600   596    52
 893     596   557   199
 894      52   596   595
 895     596   600   557
 896     138   603   558
 897     138   557   600
 898     597   603   138
 899     603    99   580
 900     138   600   598
 901     596   553   595
 902     601   598   600
 903     599   598    53
 904     598   597   138
 905     597   599   198
 906     599   597   598
 907     612   198   615
 908     603   597   602
 909     598   601    53
 910     600    52   601
 911     602   597   198
 912     177   608   605
 913     606   608   177
 914     177   578   577
 915     177   577   606
 916     578   605   604
 917     605   578   177
 918     604   605   169
 919     604   594   117
 920     606    99   607
 921     581    99   606
 922     607   602   612
 923     607   608   606
 924     612   602   198
 925     607   612   122
 926     609   605   608
 927     605   609   169
 928     122   609   608
 929     610   609   122
 930     608   607   122
 931     169   609   619
 932     122   612   610
 933     607    99   602
 934      99   603   602
 935     613   604   169
 936     198   599   614
 937     578   604   117
 938     628   614   599
 939     615   614    54
 940     615   198   614
 941     612   617   610
 942     612   615   617
 943     616   617   615
 944     201   610   617
 945      54   614   628
 946     611   609   610
 947     616    55   617
 948     617    55   618
 949     621   618   625
 950     625   618    55
 951     201   617   618
 952     616   615    54
 953      56   621   625
 954     611   201   620
 955     201   611   610
 956     620   201   621
 957     611   620   139
 958     629   619   139
 959     139   619   611
 960     627   139   620
 961     169   619   630
 962     620   624   627
 963     619   609   611
 964      56   622   621
 965     622    56   623
 966     622   623   624
 967     622   624   620
 968     624   626   627
 969     626   624    57
 970      57   664   626
 971     624   623    57
 972     627   626   200
 973     622   620   621
 974     201   618   621
 975     652   626   664
 976      53   628   599
 977     139   627   629
 978     144   594   613
 979     594   604   613
 980     631   613   630
 981     144   613   631
 982     593   144   636
 983     593   592   144
 984     636   144   631
 985     593   636   590
 986     631   635   636
 987      89   593   590
 988     100   630   629
 989     613   169   630
 990     629   627   632
 991     100   629   632
 992     635   100   634
 993     635   631   100
 994     634   100   632
 995     635   634   644
 996     644   634   189
 997     100   631   630
 998     619   629   630
 999     636   635   131
1000     588   131   637
1001     131   588   590
1002     588   637   640
1003     640    90   588
1004     666   667   640
1005     667    90   640
1006     167   640   637
1007     167   666   640
1008     637   639   167
1009     589   590   588
1010     638   131   644
1011     131   590   636
1012     189   642   644
1013     638   644   642
1014     639   638   101
1015     639   637   638
1016     658   646   101
1017     101   646   639
1018     638   642   101
1019     167   639   645
1020     101   642   641
1021     638   637   131
1022     635   644   131
1023     646   645   639
1024     634   632   633
1025     594   144   592
1026     633   200   647
1027     200   633   632
1028     123   647   649
1029     633   647   648
1030     648   643   189
1031     648   189   633
1032     123   648   647
1033     123   654   648
1034     647   200   652
1035     633   189   634
1036     652    58   649
1037     200   626   652
1038     649    58   650
1039     651   123   649
1040     653   651    59
1041     653   123   651
1042     650    59   651
1043     651   649   650
1044     653    59   661
1045     649   647   652
1046     627   200   632
1047     653   654   123
1048     643   654   213
1049     654   643   648
1050     213   654   656
1051     643   213   641
1052     658   641   151
1053     101   641   658
1054     151   641   213
1055     761   658   151
1056     213   655   151
1057     642   643   641
1058     656   661    60
1059     656   654   653
1060     656    60   657
1061     151   655   663
1062     660   655   657
1063     657   659   660
1064     659   657    60
1065     655   656   657
1066     660   659     1
1067     656   655   213
1068     653   661   656
1069     646   658   665
1070     642   189   643
1071     664    58   652
1072     655   660   663
1073     138   558   557
1074     671    66   672
1075     673    67   671
1076     678    68   676
1077      67   677   676
1078     671   672   673
1079      66   670   672
1080     669    65   685
1081     668    65   669
1082     670   669   118
1083     669   670   668
1084     695   680   118
1085     672   670   679
1086     669   686   118
1087     668   670    66
1088     679   670   118
1089     678   677   125
1090     677   678   676
1091     683   125   682
1092     678   125   675
1093     125   674   675
1094     674   125   683
1095     674   683   710
1096     710   217   674
1097     125   677   682
1098     675   485   678
1099     673   672   145
1100     145   672   679
1101     680   679   118
1102     681   679   680
1103     684   682   145
1104     145   682   673
1105     145   681   705
1106     681   145   679
1107     680   178   681
1108     684   683   682
1109     178   680   692
1110     673   682   677
1111     677    67   673
1112     706   681   178
1113     685    65   704
1114     485    68   678
1115     687   690    63
1116     691   690   687
1117      64   691   699
1118     691    64   690
1119     698   699   691
1120     699   685   704
1121      63   702   688
1122     747    62   806
1123     703   702    62
1124     119   687   689
1125     687    63   688
1126     119   740   698
1127     687   119   691
1128     806    61   742
1129     703   688   702
1130     698   691   119
1131     685   146   686
1132     685   699   146
1133     220   686   700
1134     686   695   118
1135     695   220   692
1136     220   695   686
1137     692   220   693
1138     695   692   680
1139     686   146   700
1140     686   669   685
1141     146   739   700
1142     739   146   698
1143     739   698   740
1144     700   739   701
1145     693   696   697
1146     693   220   696
1147     726   697   792
1148     696   103   697
1149     696   700   701
1150     692   693   694
1151     739   172   701
1152     696   220   700
1153     699   698   146
1154     692   694   178
1155     701   103   696
1156     699   704    64
1157     124   693   697
1158     710   179   709
1159     710   683   179
1160     709   179   707
1161     709   520   507
1162     709   708   520
1163     708   709   707
1164     708   707   219
1165     154   520   708
1166     179   720   707
1167     521   519   520
1168     684   705   720
1169     684   145   705
1170     720   705   102
1171     721   707   720
1172     712   219   721
1173     219   707   721
1174     102   721   720
1175     736   712   721
1176     705   706   102
1177     720   179   684
1178     683   684   179
1179     714   708   219
1180     715   521   154
1181     521   520   154
1182     716   154   714
1183     715   154   716
1184      16   715   717
1185      16   516   715
1186     717   715   716
1187     716    15   717
1188     715   516   521
1189     219   711   714
1190     714   154   708
1191      14   711   713
1192     714   711   718
1193      15   718   719
1194      15   716   718
1195     719   718   711
1196     711    14   719
1197     713   711   712
1198     718   716   714
1199     711   219   712
1200     736   721   102
1201     710   709   507
1202     706   722   723
1203     706   178   722
1204     723   722   202
1205     723   736   102
1206     723   731   736
1207     731   723   202
1208     733   731   202
1209     736   731   140
1210     722   727   202
1211     723   102   706
1212     727   694   124
1213     124   694   693
1214     726   124   697
1215     725   124   726
1216     727   728   202
1217     728   727   725
1218     725   221   728
1219     724   221   725
1220     727   124   725
1221     733   202   728
1222     221   785   737
1223     694   727   722
1224     705   681   706
1225     735   728   221
1226     140   732   729
1227     140   731   732
1228     729   732    13
1229     140   729   713
1230     729   730   713
1231     730   729    13
1232     713   730    14
1233     732   734    13
1234     713   712   140
1235     728   735   733
1236     732   731   733
1237     735   737   738
1238     733   735    12
1239     734   733    12
1240      12   735   738
1241     737    11   738
1242      11   737   786
1243     733   734   732
1244     737   735   221
1245     725   726   724
1246     140   712   736
1247     722   178   694
1248     688   689   687
1249     675   674   522
1250     742   666   741
1251     742   747   806
1252     666   167   741
1253     742   741   132
1254     742   132   747
1255     132   741   743
1256     745   132   743
1257     746   747   132
1258     741   645   743
1259      62   747   703
1260     646   190   645
1261     646   665   190
1262     190   665   758
1263     190   744   743
1264     744   758   759
1265     758   744   190
1266     113   759   758
1267     744   745   743
1268     755   191   759
1269     190   743   645
1270     645   741   167
1271     191   744   759
1272     163   703   746
1273     703   747   746
1274     753   746   745
1275     163   746   753
1276     689   163   748
1277     689   688   163
1278     748   163   753
1279     174   689   748
1280     753   750   748
1281     749   119   689
1282     753   191   750
1283     191   745   744
1284     755   752   191
1285     750   191   752
1286     751   750   104
1287     751   748   750
1288     757   751   104
1289     104   750   752
1290     752   771   104
1291     771   777   104
1292     771   752   754
1293     753   745   191
1294     132   745   746
1295     174   748   751
1296     113   758   665
1297     742    61   666
1298     761   663   762
1299     658   761   665
1300     766   762   212
1301     761   762   113
1302     762   767   113
1303     767   762   766
1304     767   766   215
1305     767   755   759
1306     762   663   212
1307     761   113   665
1308     662     1   776
1309     662   663   660
1310     662   776     2
1311     662   763   212
1312     763   662     2
1313     765   212   763
1314     766   212   765
1315     662   212   663
1316     663   761   151
1317     764   763     2
1318     755   215   754
1319     755   767   215
1320     754   215   768
1321     755   754   752
1322     152   768   770
1323     768   152   754
1324     769   770   768
1325     152   778   771
1326     768   215   773
1327     754   152   771
1328     765   764     3
1329     764   765   763
1330     765     3   773
1331     773   769   768
1332     769   773   772
1333     772     4   769
1334     773     3   772
1335     769     4   770
1336     773   215   766
1337     765   773   766
1338     770     4   774
1339     767   759   113
1340     662   660     1
1341     775   152   770
1342     740   749   760
1343     119   749   740
1344     760   749   756
1345     740   760   172
1346     701   780   103
1347     701   172   780
1348     782   780   172
1349     779   103   780
1350     172   760   782
1351     792   697   103
1352     756   114   760
1353     174   751   756
1354     114   756   757
1355     760   114   782
1356     782   784   781
1357     793   784   782
1358     141   781   783
1359     781   780   782
1360     782   114   793
1361     749   174   756
1362     689   174   749
1363     779   780   781
1364     726   155   724
1365     726   792   155
1366     787   155   789
1367     724   155   787
1368     786   785    10
1369     787   785   724
1370      10   785   787
1371     785   786   737
1372     155   792   790
1373     724   785   221
1374     779   141   790
1375     141   779   781
1376     790   141   788
1377     789   155   790
1378     787   791    10
1379     787   789   791
1380       9   789   788
1381     789     9   791
1382     789   790   788
1383     788   141   800
1384     790   792   779
1385     792   103   779
1386     783   781   784
1387     740   172   739
1388     797   757   777
1389     756   751   757
1390     214   777   778
1391     797   777   214
1392     793   797   799
1393     793   114   797
1394     799   797   214
1395     793   799   203
1396     214   796   799
1397     203   784   793
1398     778   777   771
1399     757   104   777
1400     775   774     5
1401     778   775   794
1402     796   794   795
1403     796   214   794
1404       5   795   794
1405     794   775     5
1406     799   796   798
1407     794   214   778
1408     778   152   775
1409       6   796   795
1410     783   203   802
1411     783   784   203
1412     802   203   804
1413     783   802   800
1414     788   801     9
1415     788   800   801
1416       8   801   800
1417     800   802     8
1418     141   783   800
1419     798     6   805
1420       6   798   796
1421     798   805   804
1422     802   803     8
1423     803   802   804
1424       7   803   804
1425     804   805     7
1426     798   804   203
1427     203   799   798
1428     757   797   114
1429     770   774   775
1430     703   163   688
1431      61   667   666
1432     370   371   368
# Generated by ./triangle -pneQ output.poly
