1536  3  0
 186     313   263   308
 187     223   263   262
 188     312   313   220
 189     313   305   112
 190     305   312   173
 191     312   305   313
 192     317   173   312
 193     173   259   258
 194     308   263   223
 195     313   112   263
 196     306    21   307
 197     310   307   323
 198     306   307   308
 199     308   220   313
 200     308   307   220
 201      62   309   311
 202     310   309   220
 203     307   310   220
 204     220   309   312
 205     311   309   310
 206     306   308   223
 207     317   312   309
 208     259   316   256
 209     259   173   316
 210     256   316   174
 211     256   257   255
 212     315   257   314
 213     174   257   256
 214     314   257   174
 215     257   315   165
 216     316   318   174
 217     315   322   301
 218     317    62   318
 219      62   317   309
 220     319   318   320
 221     319   174   318
 222     314    11   315
 223      11   314   321
 224     319   321   314
 225      92   321   319
 226     174   319   314
 227      11   321   333
 228      62   320   318
 229     318   316   317
 230     173   317   316
 231     315    11   322
 232     323   307    21
 233     173   258   305
 234     111   323   324
 235     327   323    21
 236     331   111   326
 237     111   311   310
 238     311   331   340
 239     331   311   111
 240     178   340   331
 241     340   320    62
 242     324   323   327
 243     340    62   311
 244     325   324   221
 245     221   324   327
 246     325   221   328
 247     326   325   218
 248     325   326   324
 249     339   330   387
 250     218   330   326
 251     218   325   329
 252     326   330   331
 253     387   330   218
 254     324   326   111
 255     178   331   330
 256     320   337    92
 257     320   340   337
 258     332    92   334
 259     332   321    92
 260     333   332   166
 261     333   321   332
 262     335   166   332
 263     345   333   166
 264     334    92   337
 265      92   319   320
 266     178   339   336
 267     339   178   330
 268     177   336   338
 269     336   334   337
 270     335   342   166
 271     335   334   177
 272     343   342    49
 273     335   344   342
 274     334   336   177
 275     335   332   334
 276     344   335   177
 277     336   337   178
 278     340   178   337
 279     333   346    11
 280     338   336   339
 281     310   323   111
 282     341   166   342
 283      86   322   348
 284      86   301   322
 285     349   348   163
 286      86   348   347
 287     347   349   162
 288     349   347   348
 289     352   162   349
 290     347   162   297
 291     348   322   350
 292      86   347   289
 293     350   346   385
 294     350   322    11
 295     365   385   369
 296     350   385   163
 297     163   351   349
 298     351   163   365
 299     365   366   351
 300     147   366   365
 301     163   385   365
 302     352   349   351
 303      87   385   346
 304     350   163   348
 305     346   350    11
 306      46   351   366
 307     362   352   359
 308     352   362   162
 309     359   352    46
 310     362   359    85
 311     355   388   353
 312     356   355    85
 313     388   355   144
 314     355   353    85
 315      85   359   356
 316     362    85   300
 317     359   358   356
 318     358   359    46
 319     358    46   361
 320     356   358   146
 321     363   144   357
 322     144   355   357
 323     146   364   357
 324     146   358   360
 325     357   356   146
 326     364   363   357
 327     146   373   364
 328     357   355   356
 329     352   351    46
 330     388    45   353
 331     366   361    46
 332     162   362   296
 333      87   345   367
 334     345    87   346
 335     367   345   341
 336      87   367   369
 337     147   372   366
 338     368   147   369
 339     371   372   147
 340     147   365   369
 341     368   369   367
 342     361   366   372
 343     341   343   167
 344     341   345   166
 345     370   167   383
 346     167   368   367
 347     368   371   147
 348     371   368   370
 349     370    27   371
 350     384    27   370
 351     368   167   370
 352     372   371   381
 353      27   543   380
 354     167   367   341
 355     342   343   341
 356     381   371    27
 357     361    78   360
 358     361   372    78
 359     360    78   374
 360     373   146   360
 361     386   373   140
 362     374   373   360
 363     140   373   374
 364     386   364   373
 365      78   375   374
 366     360   358   361
 367     381   380   375
 368     380   381    27
 369     375   380   145
 370     376   374   375
 371     382   140   376
 372     374   376   140
 373     145   377   376
 374     544   145   380
 375     375   145   376
 376     386   140   484
 377     145   378   377
 378     375    78   381
 379     372   381    78
 380     377   382   376
 381     377   379    40
 382     369   385    87
 383     333   345   346
 384     467   388   144
 385     329   325   328
 386     256    90   259
 387     364   386    15
 388     157   389   392
 389     389   157   390
 390     157   392   394
 391     394   393    44
 392     393   394   392
 393      44   393   396
 394     392    83   393
 395     158   391   389
 396     389   390   281
 397      83   391   409
 398     391    83   392
 399     393   405   396
 400     393    83   405
 401     405   156   396
 402     414   405    83
 403     405   413   156
 404     396   156   397
 405     156   416   415
 406     392   389   391
 407     391   158   303
 408      44   396   395
 409     395   397   155
 410     397   395   396
 411     403   155   404
 412     402    14   403
 413     398   400    14
 414     397   404   155
 415     404   415    82
 416     415   404   397
 417     417    82   415
 418     404    82   402
 419     398   402   401
 420     398    14   402
 421     423   154   401
 422     401   154   398
 423     402    82   401
 424     400   398   399
 425     401    82   422
 426     402   403   404
 427     397   156   415
 428     399   398   154
 429     391   303   409
 430     303   143   409
 431     143   303   304
 432     406   143   407
 433     409   143   406
 434     414   406    25
 435     406   414   409
 436     408    25   406
 437     414    25   413
 438     426   143   304
 439     413   405   414
 440     426    45   463
 441     426   304   354
 442      77   463   464
 443     426   463   407
 444     408   411    25
 445     408   407    77
 446     412   411   141
 447     408   471   411
 448     407   463    77
 449     408   406   407
 450     463    45   467
 451     426   407   143
 452      45   426   354
 453      25   411   410
 454     416   417   415
 455     142   417   416
 456     421   422   417
 457     422    82   417
 458     423   422    43
 459     423   401   422
 460     421    43   422
 461     420   423    43
 462     416   413   410
 463     413   416   156
 464     410   412   142
 465     412   410   411
 466     142   412   425
 467     142   421   417
 468     424    43   421
 469      43   424   418
 470     424   481   418
 471     425   424   421
 472     421   142   425
 473     418   135   419
 474     425   412   472
 475     142   416   410
 476     413    25   410
 477     154   423   427
 478     425    76   424
 479     414    83   409
 480     278   304   303
 481     418   420    43
 482     153   399   428
 483     399   153   400
 484     428   399   431
 485     153   428   430
 486     429    42   430
 487     433   441    42
 488     429   430   428
 489      81   431   462
 490     431   399   154
 491     432    81   444
 492      81   429   428
 493     433   429   432
 494     429   433    42
 495     445   438   152
 496     432   152   433
 497     429    81   432
 498     441   433   440
 499     445   152   432
 500      81   428   431
 501     427   431   154
 502     440   433   152
 503     151   440   435
 504     440   151   441
 505     436   435    80
 506     151   435   434
 507     434   436     6
 508     436   434   435
 509       6   436   443
 510     435   440   437
 511     437   438   439
 512     437   440   152
 513     454   442   439
 514     437   439    80
 515     436   442   443
 516     442   436    80
 517     442   150   443
 518     442    80   439
 519     442   454   150
 520     439   438   133
 521     437    80   435
 522     152   438   437
 523     427   462   431
 524     427   134   462
 525     134   427   420
 526     448   134   446
 527     462   134   448
 528     444   448    24
 529     448   444   462
 530     447    24   448
 531     444    24   445
 532     419   134   420
 533     444   445   432
 534     446   419   449
 535     419   446   134
 536     135   449   419
 537     446   449    73
 538     447   451    24
 539     451   447   461
 540      73   461   447
 541     505   461    73
 542     447   446    73
 543     452   451   131
 544     505    73   449
 545     446   447   448
 546     420   418   419
 547      24   451   450
 548     453   133   438
 549     445    24   453
 550     455   133   460
 551     133   454   439
 552     454   455   456
 553     455   454   133
 554     456   455    41
 555     454   456   150
 556     133   453   460
 557     445   453   438
 558      72   460   450
 559     450   460   453
 560     453    24   450
 561      72   450   452
 562      41   457   459
 563     455   457    41
 564     457   458   459
 565      72   458   457
 566     460    72   457
 567      72   452   514
 568     457   455   460
 569     451   452   450
 570     451   461   131
 571      81   462   444
 572     423   420   427
 573     471   408    77
 574     467   502   464
 575     467   144   502
 576     464   502   139
 577     466    77   464
 578     466   471    77
 579     466   464   139
 580     466   139   465
 581     470   471   466
 582     502   501   139
 583     464   463   467
 584     363    15   501
 585     363   364    15
 586     468   501   485
 587     468   139   501
 588     482    39   469
 589      39   466   465
 590      39   465   469
 591     468   469   465
 592     139   468   465
 593     470   466    39
 594     485   501    15
 595     502   363   501
 596      45   388   467
 597     479    39   482
 598     141   470   473
 599     470   141   471
 600     473   470   479
 601     141   473   472
 602     424    76   481
 603      76   425   472
 604     474    76   472
 605     476   481    76
 606     474   472   473
 607     472   412   141
 608     479   483   122
 609     479   470    39
 610     475   122   478
 611     122   474   473
 612     474   476    76
 613     476   474   475
 614     475     9   476
 615     477     9   475
 616     474   122   475
 617     481   476   480
 618     478   122   483
 619     122   473   479
 620     482   483   479
 621       9   480   476
 622     482   123   483
 623     481   135   418
 624      75   485   484
 625      15   386   485
 626     486   484   382
 627      75   484   486
 628     469    75   489
 629     469   468    75
 630     488   489    75
 631     482   489   123
 632      75   486   488
 633      75   468   485
 634      40   487   486
 635      40   382   377
 636     487    40   499
 637     487   488   486
 638     488   494   489
 639     494   488   137
 640     137   493   494
 641     495    23   493
 642     488   487   137
 643     123   489   494
 644     487   500   137
 645     486   382    40
 646     484   485   386
 647     491   494   493
 648     483   490   478
 649     483   123   490
 650      68   490   492
 651     478   490    68
 652     498   477   497
 653      68   477   478
 654     497   477    68
 655     477   498     9
 656     490   123   491
 657     478   477   475
 658     491    23   492
 659     491   123   494
 660     492    23   542
 661     504    68   492
 662     497   504   503
 663     497    68   504
 664     527   503   736
 665     504   121   503
 666     504   492   542
 667     498   497   118
 668     542    23   713
 669     492   490   491
 670     493    23   491
 671     118   497   503
 672     137   496   493
 673     482   469   489
 674     502   144   363
 675     525     9   498
 676     135   480   508
 677     480   135   481
 678     508   120   505
 679     508   505   449
 680     505   120   506
 681     512   506   509
 682     506   512   131
 683     506   131   461
 684     508   480   507
 685     506   461   505
 686     507   525   510
 687     507   480     9
 688     511   510    67
 689     507   510   120
 690     509    37   512
 691     120   510   509
 692     521    37   533
 693     511    37   509
 694     510   511   509
 695     509   506   120
 696     510   525    67
 697     507   120   508
 698     525   507     9
 699     512    37   520
 700     513   514   452
 701     131   512   513
 702     515   514   130
 703     514   458    72
 704     458   515   132
 705     515   458   514
 706     132   515   517
 707     458   132   459
 708     514   513   130
 709     131   513   452
 710     519   130   520
 711     520   130   513
 712     513   512   520
 713     519   520   521
 714     517   516    13
 715     515   516   517
 716     516   518    13
 717     519   518   516
 718     130   519   516
 719     519   521    71
 720     516   515   130
 721      37   521   520
 722      37   511   533
 723     135   508   449
 724      67   522   524
 725     522    67   525
 726     524   522   523
 727      67   524   529
 728     533   529   119
 729     533   511   529
 730     528   119   529
 731     533   119   530
 732     529   524   528
 733     521   533   530
 734     118   527   523
 735     527   118   503
 736     523   527   526
 737     114   524   523
 738     528   538   119
 739     541   538   528
 740     541   528   114
 741     526   114   523
 742     524   114   528
 743     539   538    22
 744     526   527    34
 745     523   522   118
 746     525   498   522
 747     119   538   531
 748      71   530   532
 749      71   521   530
 750     532   530   531
 751      71   532   537
 752     518   537   540
 753     537   518    71
 754     129   540   537
 755     518   540    13
 756     537   532   534
 757     518   519    71
 758     531   539   128
 759     531   530   119
 760     535   128   740
 761     128   534   532
 762     129   534   536
 763     129   537   534
 764     536   535    36
 765     535   536   534
 766     534   128   535
 767     128   539   740
 768     532   531   128
 769     538   539   531
 770     526   739   114
 771     511    67   529
 772     118   522   498
 773     504   542   121
 774     141   411   471
 775     484   140   382
 776     343   383   167
 777      63   545   547
 778     545   219   546
 779     547   552   329
 780     547   329    63
 781     546   547   545
 782     546   110   547
 783     219   550   546
 784      63   329   328
 785     548     8   549
 786       8   562   549
 787     554   550   216
 788     554   546   550
 789     563   216   549
 790     549   216   550
 791     550   548   549
 792     554   216   555
 793     216   559   556
 794     550   219   548
 795     554   110   546
 796     552   110   551
 797     110   552   547
 798     564   551   553
 799     552   551   387
 800     551    32   387
 801      32   551   564
 802     585    32   564
 803      32   338   339
 804     551   110   553
 805     387   218   552
 806     179   553   555
 807     553   110   554
 808     553   554   555
 809     557   555   556
 810     564   179   584
 811     560   179   557
 812     557   561   560
 813     215   561   557
 814     179   555   557
 815     560   561    60
 816     215   557   556
 817     553   179   564
 818     216   556   555
 819     560   584   179
 820     562   563   549
 821     339   387    32
 822     217   565   567
 823     109   567   566
 824     217   567   563
 825     567   559   563
 826     559   567   109
 827     559   109   558
 828     558   556   559
 829     567   565   566
 830     217   563   562
 831      61   568   570
 832     568   214   569
 833     573   566   570
 834     570   566    61
 835     213   570   569
 836     569   570   568
 837     214   577   569
 838     566   573   109
 839     214   580   577
 840      61   566   565
 841     578   569   577
 842     109   571   558
 843     571   109   573
 844      31   571   574
 845     558   571   572
 846     582   215   572
 847     572   215   558
 848      31   572   571
 849     215   582   561
 850     571   573   574
 851     215   556   558
 852     575   574   213
 853     213   574   573
 854     213   573   570
 855     575   213   578
 856     576   575   211
 857     575   576   574
 858     621   211   624
 859     579   211   575
 860     575   578   579
 861     604    31   576
 862     579   578   107
 863     574   576    31
 864     569   578   213
 865     583   572    31
 866     211   579   624
 867     559   216   563
 868     620   576   211
 869     338   585   590
 870     338    32   585
 871     590   585    93
 872     590   344   177
 873     590   589   344
 874     589   590    93
 875     594   589    93
 876     344   589    49
 877     585   584    93
 878     177   338   590
 879     560   586   584
 880     560    60   586
 881     586    60   587
 882     586   588    93
 883     588   587   180
 884     587   588   586
 885     180   603   599
 886     603   180   587
 887     587    60   603
 888     594    93   588
 889      60   602   603
 890     586    93   584
 891     564   584   585
 892     597   588   180
 893     589   593    49
 894     593   589   594
 895     593   594   175
 896      49   593   592
 897     593   591   592
 898     591   593   175
 899     591   175   601
 900      91   592   591
 901     594   597   175
 902     592   343    49
 903     180   595   597
 904     597   594   588
 905      18   595   598
 906     597   595   596
 907     601   596   600
 908     601   175   596
 909     600    18   612
 910      18   600   596
 911     596   595    18
 912     601   600   176
 913     595   599   598
 914     596   175   597
 915     599   595   180
 916     704   591   601
 917     603   617   599
 918     343   592   383
 919     108   602   582
 920     602    60   561
 921     582   572   583
 922     108   582   583
 923     617   108   610
 924     108   617   602
 925     605   610   108
 926     617   610   182
 927     108   583   605
 928     182   599   617
 929      31   604   583
 930     620   604   576
 931     620   621   607
 932     604   620   212
 933     605   609   610
 934     609   605   212
 935     609   212   606
 936     212   605   604
 937     620   607   212
 938     606   212   607
 939     606   607   608
 940     604   605   583
 941     211   621   620
 942     610   609    59
 943     611   598   182
 944     598   599   182
 945     182   610   613
 946     611   182   613
 947      94   612   611
 948     611   612   598
 949     614   611   613
 950     614    94   611
 951     613    59   614
 952     612    18   598
 953     609   618    59
 954     613   610    59
 955     618   606   205
 956      59   618   615
 957     614   615   616
 958     615   618   619
 959     205   680   619
 960     678   680   205
 961     618   205   619
 962     615   619   183
 963     205   606   608
 964      59   615   614
 965     606   618   609
 966     622   600   612
 967     106   607   621
 968     603   602   617
 969     582   602   561
 970     619   680   765
 971     107   578   577
 972     218   329   552
 973     580    19   581
 974      19   625   627
 975     634   581   627
 976     627   581    19
 977     626   209   627
 978     634   627   209
 979     627   625   626
 980     581   107   577
 981     210   628   630
 982     628    57   629
 983     626   638   209
 984     638   626   630
 985     638   630   105
 986     629   630   628
 987     626   210   630
 988     105   630   629
 989     105   629   642
 990     210   626   625
 991     209   638   632
 992     623   107   634
 993     634   107   581
 994     634   209   631
 995     623   634   631
 996     624   623    56
 997     624   579   623
 998      56   623   631
 999      56   643   624
1000     631   633    56
1001     621   624   643
1002     638   635   632
1003     631   209   632
1004     635   105   636
1005     632   635   195
1006     640   633   195
1007     633   632   195
1008     637   636    29
1009     637   195   635
1010     636   637   635
1011     639    56   633
1012     636   105   642
1013     632   633   631
1014     105   635   638
1015     661   195   637
1016     629    57   641
1017     579   107   623
1018     660   208   650
1019     649   650   646
1020     660   650   641
1021     650   207   641
1022     207   650   649
1023     652   207   649
1024     641   207   642
1025     650   208   646
1026     660   641    57
1027     645   646   644
1028     644   646   208
1029     645   644     2
1030     104   645   648
1031     645   104   646
1032     648   647   206
1033     647   648   645
1034     645     2   647
1035     649   104   657
1036     646   104   649
1037     648   657   104
1038     207   651   642
1039     207   652   651
1040     651   652   653
1041     651    29   636
1042     659    29   653
1043     653    29   651
1044     196   658   653
1045      29   662   637
1046     653   652   196
1047     651   636   642
1048     648   654   657
1049     652   649   657
1050     654   206   655
1051     657   654   196
1052     196   656   658
1053     196   654   656
1054     655    55   656
1055     654   655   656
1056     658   656   687
1057     657   196   652
1058     206   654   648
1059     687   656    55
1060     641   642   629
1061     653   658   659
1062     663   643   639
1063     643    56   639
1064     194   639   640
1065     663   639   194
1066     668   106   663
1067     663   106   643
1068     667   663   194
1069     668   663   667
1070     194   666   667
1071     608   607   106
1072     664   640   661
1073     639   633   640
1074     661   637   662
1075      98   661   662
1076     666   664   665
1077     666   194   664
1078     681   665    98
1079      98   665   664
1080     664   661    98
1081     666   665   190
1082     190   665   676
1083     664   194   640
1084     195   661   640
1085     667   666   669
1086     608   668   678
1087     668   608   106
1088     678   668    10
1089     678   679   680
1090     679    10   699
1091      10   679   678
1092     699    10   671
1093     680   679   103
1094     667    10   668
1095     678   205   608
1096     670   669   190
1097      10   667   669
1098     676   675   190
1099     670   190   675
1100     671   670    97
1101     670   671   669
1102     672    97   673
1103     673    97   670
1104     670   675   673
1105     699   671   698
1106     673   675    51
1107     669   671    10
1108     666   190   669
1109      97   698   671
1110     662   681    98
1111     621   643   106
1112     685   659   683
1113     685   662    29
1114     683   659    99
1115     685   683   193
1116     676   681   193
1117     681   676   665
1118     193   681   685
1119     677   676   193
1120     683   682   193
1121     685   681   662
1122     686    99   687
1123      99   659   658
1124     688   687    55
1125     686   687   688
1126     187   682   684
1127     682   683   684
1128     684   686   695
1129     197   686   688
1130     684    99   686
1131     197   695   686
1132     684   683    99
1133     658   687    99
1134     677   193   682
1135     682   690   677
1136     682   187   690
1137     689   690   691
1138     677   690    51
1139      51   689   674
1140     689    51   690
1141     700   674   689
1142     674   673    51
1143     690   187   691
1144      51   675   677
1145     695   694   692
1146     694   695   197
1147     692   694    16
1148     692   691   187
1149     691    96   689
1150      96   691   693
1151      96   693   697
1152     693   691   692
1153     692    16   693
1154     696   693    16
1155     692   187   695
1156     684   695   187
1157     672   673   674
1158     675   676   677
1159     659   685    29
1160     767   679   699
1161     577   580   581
1162     700   689    96
1163     383    91   384
1164     600   622   176
1165     702   384   703
1166     702    27   384
1167      79   544   543
1168     544   380   543
1169     543    27   702
1170     701   543   702
1171     384    91   703
1172     544   378   145
1173     148   703   705
1174     704   703    91
1175     148   719   701
1176     148   701   702
1177      79   706   544
1178     706    79   707
1179     701   707    79
1180     719   707   701
1181     543   701    79
1182     706   707   708
1183     707   149   708
1184     702   703   148
1185     704    91   591
1186     544   706   378
1187      40   379   499
1188     379   378   138
1189     499   379   711
1190     487   499   500
1191     495   493   496
1192     496   500   709
1193     495   496   124
1194     500   496   137
1195     499    74   500
1196     378   379   377
1197     711   138   712
1198     138   378   706
1199      74   711   710
1200     711    74   499
1201     124   496   709
1202     716   709    74
1203     714   495   124
1204     715   124   709
1205     124   717   714
1206     500    74   709
1207     712   138   708
1208     711   379   138
1209     706   708   138
1210     495   714   713
1211     705   703   704
1212      23   495   713
1213     722   705   724
1214     176   705   704
1215     722   721   719
1216     722   719   148
1217     149   725   708
1218     721   149   719
1219     726   725   149
1220     708   725   712
1221     724   705   176
1222     149   707   719
1223     724   622   723
1224     622   724   176
1225     723   622    94
1226     724   723    50
1227     721   726   149
1228     726   721   763
1229      50   763   721
1230     783   763    50
1231     722    50   721
1232     727   726    95
1233      95   726   763
1234      50   722   724
1235     704   601   176
1236     725   726   727
1237     710   716    74
1238     710   712     4
1239     716   710   728
1240     716   715   709
1241     718   717    38
1242     717   124   715
1243     715   731   717
1244     718   714   717
1245     715   716   136
1246     710   711   712
1247       4   727   819
1248       4   712   725
1249     805   819   727
1250     728   136   716
1251     731    38   717
1252     136   731   715
1253       4   728   710
1254     725   727     4
1255     718    38   730
1256     783    50   723
1257     148   705   722
1258     383   592    91
1259     714   718    69
1260     542   720   121
1261     542   713   720
1262     720   713    69
1263     736   121   734
1264      34   735   738
1265     736   735    34
1266     526   738   739
1267     526    34   738
1268     734   121   720
1269      34   527   736
1270     720   733   734
1271     733   720    69
1272     115   733   732
1273     734   733   115
1274     737   738   735
1275     738   737    66
1276     750    66   737
1277     115   737   735
1278     735   734   115
1279      66   743   745
1280     733    69   729
1281     734   735   736
1282     714    69   713
1283     739   738    66
1284      22   541   745
1285     541   114   739
1286     740   539   742
1287     742   539    22
1288     535   741    36
1289     535   740   741
1290      70   741   740
1291      36   741   748
1292     745   541   739
1293     538   541    22
1294      22   744   742
1295     744    22   745
1296     744   745   743
1297     742   744   746
1298     741   747   748
1299     741    70   747
1300     746   754    70
1301      70   754   747
1302      70   742   746
1303     748   747   127
1304     744   117   746
1305      70   740   742
1306     739    66   745
1307     749   737   115
1308     121   736   503
1309     732   762   760
1310     125   732   729
1311     760   749   115
1312     760   115   732
1313     751   750   752
1314     750   737   749
1315     749   116   750
1316     751   743    66
1317     749   760   761
1318      66   750   751
1319     730   125   729
1320     125   762   732
1321      12   761   760
1322     116   752   750
1323     761   116   749
1324     762    12   760
1325      69   718   729
1326     751   752    35
1327     117   753   756
1328     753   117   743
1329     756   754   746
1330     746   117   756
1331     747   755   127
1332     747   754   755
1333     126   755   754
1334     127   755   758
1335     754   756   126
1336     117   744   743
1337     753    35   759
1338     753   743   751
1339     759   126   756
1340     755   757   758
1341     755   126   757
1342     757     5   758
1343     756   753   759
1344     751    35   753
1345     732   733   729
1346     730   729   718
1347     370   383   384
1348     614   616    94
1349     615   183   616
1350     616   183   773
1351      94   616   784
1352     616   773   784
1353     773   183   764
1354     771   773   764
1355     181   784   773
1356     183   765   764
1357     784   783   723
1358     766   765   103
1359     765   680   103
1360     103   679   767
1361     768   103   767
1362     774   766   768
1363     766   103   768
1364     769   192   778
1365     769   768   767
1366     192   769   767
1367      30   764   766
1368     699   192   767
1369     765   766   764
1370     619   765   183
1371     768   769   203
1372     773   771   181
1373     181   783   784
1374     181   771   770
1375     783   181   808
1376     181   770   808
1377     770   771   772
1378     184   770   772
1379     806   808   770
1380     771    30   772
1381     808    95   763
1382     766   774    30
1383      30   771   764
1384     768   203   774
1385      30   774   776
1386     203   775   774
1387     774   775   776
1388     780   203   777
1389      54   777   778
1390     769   777   203
1391      54   779   777
1392      54   778   782
1393      30   776   772
1394     777   769   778
1395     776   809   772
1396     778   192   781
1397     784   723    94
1398      97   788   698
1399      97   672   788
1400     788   672   786
1401     698   788   781
1402     781   788   191
1403     786   672   186
1404     787   786   186
1405     191   788   786
1406     674   186   672
1407     781   782   778
1408     697   789    96
1409     186   674   700
1410     697   696   188
1411      96   789   700
1412     189   790   789
1413     789   790   700
1414     798   188   799
1415     798   789   697
1416     697   188   798
1417     787   186   790
1418     700   790   186
1419     698   192   699
1420     798   189   789
1421     800   782   191
1422     191   782   781
1423     785   786   787
1424     191   786   785
1425     801   800   785
1426     785   800   191
1427      28   785   787
1428      28   801   785
1429     787   791    28
1430      54   782   802
1431     798   797   189
1432     797   798   799
1433     797   799    52
1434     189   797   792
1435      28   791   793
1436     791   189   792
1437     794    52   795
1438     794   792   797
1439      52   794   797
1440     793   791   792
1441     791   787   790
1442     790   189   791
1443     800   802   782
1444     781   192   698
1445     622   612    94
1446     792   794   100
1447     770   184   806
1448     806    95   808
1449     806   184   807
1450     805    95   806
1451     184   810   807
1452     810   184   809
1453     810   809   811
1454     812   807   810
1455     772   809   184
1456     805   806   807
1457     818   775   780
1458     775   203   780
1459     780   777   779
1460     202   780   779
1461     817   811   102
1462     811   809   102
1463     817   102   818
1464     202   818   780
1465     102   775   818
1466     813   818   202
1467     202   822   820
1468     809   776   102
1469     776   775   102
1470      58   810   811
1471     805   807   185
1472     817   816   811
1473     807   812   185
1474     805   185   819
1475     812   810    58
1476      58   811   816
1477     817   204   816
1478     202   814   813
1479     814   202   820
1480     814   820   821
1481     813   814   815
1482     815   204   813
1483     821    17   814
1484     815   814    17
1485     820   201   821
1486     813   204   817
1487     817   818   813
1488     202   779   822
1489      95   805   727
1490     802   800   101
1491     800   801   101
1492     801    28   804
1493     825   801   804
1494     823   822   101
1495     101   822   802
1496     825   101   801
1497     825   824   101
1498     804   200   825
1499     802   822   779
1500     792   100   793
1501     794   795   796
1502     794   796   100
1503     793   100   803
1504     829   200   803
1505     200   804   803
1506     796   828   100
1507     198   796   795
1508     828   803   100
1509     827   796   198
1510     803   804   793
1511     802   779    54
1512     826   825   200
1513     830   823   824
1514     823   101   824
1515     824   825   826
1516      53   824   826
1517     830   201   823
1518     833    53   826
1519     830   824    53
1520     826   829   833
1521     201   820   823
1522     199   829   828
1523     829   826   200
1524     828   796   827
1525     199   828   827
1526     199   827   831
1527     832     3   831
1528     827   832   831
1529     198   832   827
1530     829   199   833
1531     829   803   828
1532     823   820   822
1533     804    28   793
1534     808   763   783
1535     696   697   693
1536     344    49   342
# Generated by ./triangle -pneQ output.poly
