744  3  0
 114     163    21   161
 115     157   163   111
 116     157   158    62
 117     162   111   163
 118     162   161    63
 119     168   111   193
 120     162   163   161
 121     157   111   167
 122      92   171   159
 123      92   158   167
 124     171    92   165
 125      92   159   158
 126     167   168   166
 127     168   167   111
 128     165    49   181
 129     165    92   166
 130     164   165   166
 131     166    92   167
 132     158   157   167
 133     171   165   181
 134     111   162   193
 135     169    21   163
 136     172   159   171
 137     176    86   177
 138      86   148   160
 139     177    86   160
 140     176   175   141
 141     178   177    87
 142     172   177   160
 143      87   177   172
 144     177   178   176
 145     160    11   172
 146     176   178    46
 147      85   194   174
 148     194   149   174
 149     174    26   175
 150     173   174   175
 151     180    85   173
 152      46   173   175
 153     191   250    85
 154      85   250   194
 155     179   173    46
 156     173    85   174
 157     175   176    46
 158      45   194   210
 159      46   178   187
 160     176   141    86
 161     183   187   178
 162     183    87   181
 163     187   183    27
 164     187   179    46
 165     182    27   183
 166      49   182   181
 167     190   188    27
 168     182   183   181
 169     172   171    87
 170     187    27   188
 171     184   191   180
 172     191    85   180
 173     180   173   179
 174      78   180   179
 175     185    78   189
 176      78   184   180
 177     191   184    15
 178     185   184    78
 179     189    78   188
 180      78   179   188
 181     179   187   188
 182     250   191   249
 183     272    27   182
 184     183   178    87
 185     171   181    87
 186     185   186   184
 187      40   186   185
 188     123   154    90
 189     250   210   194
 190      44   199   198
 191     143   199     7
 192     198   199   143
 193     198    83   200
 194      83   198   143
 195     200    83   202
 196      44   198   196
 197     144    83   143
 198     196   198   200
 199      14   195   197
 200     230    14   207
 201     196    82   197
 202     207   197   206
 203     197   207    14
 204     196   197   195
 205     195    44   196
 206     229   230   207
 207      82   196   200
 208     202   201   200
 209     202    83   212
 210     202   212   209
 211     200   201    82
 212     202    25   201
 213      25   202   209
 214     203    25   204
 215      82   201   208
 216      45   209   212
 217     203   201    25
 218      43   206   213
 219     208   206    82
 220     213   206   208
 221     206    43   207
 222      76   213   208
 223     231    76   233
 224      43   213   222
 225     231   213    76
 226      73   231   239
 227      76   208   203
 228     208   201   203
 229     222   213   231
 230     205    76   203
 231      82   206   197
 232     212    83   144
 233     229   207    43
 234     214    81   215
 235     229    81   230
 236     215    81   229
 237     216   215    24
 238     221   215   229
 239     220   218   216
 240     215   216   214
 241      43   221   229
 242     214   216    42
 243     217    42   218
 244       6   217   219
 245     218    80   219
 246     220    80   218
 247     219   225     6
 248     225   219    80
 249      80   224   225
 250     218   219   217
 251      42   216   218
 252      24   215   221
 253     221   223    24
 254     223   221   222
 255     223   222    73
 256      24   223   228
 257     223   257   228
 258     257   223    73
 259      72   257   256
 260     228   257    72
 261     222   231    73
 262      24   228   220
 263     227   224    80
 264     220   228   227
 265     224   227   226
 266     227    80   220
 267     259   226   255
 268     226    41   224
 269     259    41   226
 270     258   257    73
 271     226   227    72
 272     228    72   227
 273     224    41   225
 274     226    72   255
 275      24   220   216
 276      43   222   221
 277     211    25   209
 278     210    77   211
 279     210   250    77
 280     211    77   234
 281      25   211   204
 282      77   235   234
 283     235    77   249
 284     235   249   242
 285     234   235   236
 286     249    77   250
 287     211   234   204
 288     205   233    76
 289     205   204    39
 290     233   205   232
 291     203   204   205
 292     232    39   237
 293      39   204   234
 294       9   233   232
 295     238     9   232
 296     237    39   236
 297     232   205    39
 298     234   236    39
 299     233     9   239
 300     235    75   236
 301     239   231   233
 302     242    75   235
 303     242    15   186
 304      75   242   241
 305      75   240   236
 306     241   247    75
 307      40   241   186
 308     352   247   241
 309     241   242   186
 310      15   184   186
 311      75   247   240
 312     238   237    68
 313     237   236   240
 314      68   237   240
 315     237   238   232
 316      68   248   246
 317     248    68   240
 318     244   246   245
 319     246   244    68
 320     246   248   358
 321      68   244   238
 322     240   247   248
 323       9   238   243
 324     248   247    23
 325     242   249    15
 326      45   210   209
 327     243   238   244
 328     258    37   256
 329     252   258   239
 330     253    72   256
 331     256   257   258
 332      37   252   251
 333     252   239     9
 334     262    37   260
 335     252    37   258
 336       9   243   252
 337     256    37   262
 338      13   255   254
 339     255    72   253
 340     254   255   253
 341     255    13   259
 342      71   254   253
 343     261    71   262
 344     254   264    13
 345     263   264   254
 346     263   254    71
 347      71   253   262
 348     253   256   262
 349     252   243   251
 350      73   239   258
 351     260   251   268
 352     251   243    34
 353     268   251    34
 354     251   260    37
 355     267    67   270
 356      34   269   268
 357     268   270    67
 358     268    67   260
 359     244    34   243
 360     260    67   261
 361     263   265    36
 362     263    71   266
 363     263    36   264
 364      71   261   266
 365     266   267   265
 366     266   261    67
 367     379    36   265
 368     374   379   265
 369     374   265   267
 370     265   263   266
 371      67   267   266
 372     245   269    34
 373     261   262   260
 374     244   245    34
 375     245   246    69
 376     211   209   210
 377     249   191    15
 378     168    32   166
 379      63   277   192
 380     192   277   276
 381     192   193   162
 382     276     8   278
 383       8   276   277
 384     278     8   291
 385     192   276   110
 386     274   276   278
 387     193   110   280
 388     110   193   192
 389     280   110   273
 390     280    32   168
 391     273   274   275
 392     274   273   110
 393     109   275   274
 394     280   273   279
 395     110   276   274
 396     275    60   273
 397     274   278   109
 398     193   280   168
 399     291    61   287
 400     287    61   283
 401     287   109   278
 402     282   283   281
 403     281   283    61
 404     282   281    19
 405     287   283   286
 406     109   286   284
 407     109   287   286
 408     284   286   288
 409     109   284   275
 410     289   107   313
 411     107   286   283
 412     284   288    31
 413     289   288   107
 414     313   107   282
 415     107   288   286
 416     282   107   283
 417     275   284   285
 418     290   289   106
 419     287   278   291
 420     290   288   289
 421      32   279   295
 422     279    32   280
 423     295   279   294
 424      32   295   164
 425     294    60   303
 426      60   294   279
 427     303    60   285
 428     295   294    93
 429     279   273    60
 430     297   294   303
 431      49   164   292
 432      49   165   164
 433     164   295   292
 434     271    49   292
 435      93   297   296
 436     292   295    93
 437     299   293   296
 438     296   293    93
 439     296   297   298
 440      93   293   292
 441     294   297    93
 442     271   292   293
 443     297   303   108
 444     164   166    32
 445     285    31   300
 446      31   285   284
 447     300    31   301
 448     300   108   303
 449     301   290   308
 450     290   301    31
 451     106   308   290
 452     301   308    59
 453      31   288   290
 454     300   301   302
 455     298   108   307
 456     298   297   108
 457     307   108   302
 458     296   298    18
 459     302    59   305
 460     302   108   300
 461      94   307   305
 462     306   305    59
 463     306    59   336
 464     302   305   307
 465     301    59   302
 466     307   309   298
 467     336    59   308
 468     303   285   300
 469      60   275   285
 470     306   304   305
 471      19   312   282
 472     162    63   192
 473     312   349   314
 474     312   313   282
 475     314   349   105
 476     312   314    56
 477     105   318   315
 478      29   315   319
 479     105   315   314
 480     314   315   316
 481     313    56   317
 482      56   313   312
 483     317    56   320
 484     317   106   289
 485     316    29   321
 486     316    56   314
 487     317   320   331
 488     321   320   316
 489      29   327   321
 490     316   320    56
 491     315    29   316
 492     321    98   320
 493     315   318   319
 494     312    19   349
 495     319    57   324
 496      57   319   318
 497     324    57   322
 498     325   319   324
 499     322     2   323
 500     323     2   329
 501     322   323   324
 502     104   324   323
 503     327   325   326
 504     327    29   325
 505     326   325   104
 506      99   327   326
 507     104   329   328
 508     329   104   323
 509     326   328   330
 510      55   328   329
 511     104   328   326
 512     325   324   104
 513      55   330   328
 514     325    29   319
 515     347   321   327
 516     106   331   333
 517     106   317   331
 518     333   331   332
 519     333   336   308
 520     332    98   334
 521      98   332   331
 522     334    98   347
 523     333   332    10
 524     320    98   331
 525     335   332   334
 526     336    10   348
 527     336   333    10
 528     348    10   342
 529     336   348   306
 530     335    51   341
 531      51   335   334
 532      54   342   341
 533     341   342   335
 534      51   350   341
 535     335   342    10
 536     332   335    10
 537     389   348   342
 538     334   344    51
 539     308   106   333
 540     347    99   344
 541     347   327    99
 542     339   344    99
 543     343    51   344
 544     330   340   337
 545     340   330    55
 546     337   340    16
 547     330   337    99
 548      98   321   347
 549     339    99   337
 550     343   351   350
 551     350    51   343
 552     339   343   344
 553      96   343   339
 554     338    16   345
 555     338   339   337
 556     351   343    96
 557     338   346    96
 558     338    96   339
 559     337    16   338
 560     345   346   338
 561     344   334   347
 562     326   330    99
 563     306   348   103
 564     289   313   317
 565     350   393   341
 566     361   190   272
 567     189   188   190
 568     272   182   271
 569      91   272   271
 570     190   361    79
 571     361   272    91
 572     360    79   361
 573     357   355    79
 574     293    91   271
 575     190    79   189
 576      40   352   241
 577     185   355    40
 578     352    40   353
 579     352    23   247
 580      23   352   354
 581     356   353    40
 582     355   356    40
 583     354   352   353
 584     189    79   355
 585      23   358   248
 586     361    91   362
 587      27   272   190
 588     361   362   360
 589      79   360   357
 590     362   299   311
 591     360   362    50
 592     311   310    50
 593     309   311    18
 594     311    50   362
 595      18   311   299
 596     293   299    91
 597     360    50   365
 598     359    74   353
 599     356   355   357
 600       4   356   357
 601     359   353   356
 602     365     4   357
 603      74   354   353
 604     365   411     4
 605       4   359   356
 606     357   360   365
 607      23   354   363
 608      91   299   362
 609      18   299   296
 610     364   354    74
 611      69   368   245
 612     246   358    69
 613      69   358   366
 614     245   368   269
 615     368    69   369
 616     366   358   363
 617     366   363    38
 618      66   368   370
 619     358    23   363
 620     269   368    66
 621     267    22   374
 622     367   270    66
 623     267   367    22
 624     267   270   367
 625      22   372   373
 626     367   372    22
 627      70   373   375
 628      70   374   373
 629     371   367    66
 630     373   374    22
 631     270   269    66
 632     374    70   379
 633     366   369    69
 634     269   270   268
 635     370   369    12
 636      38   363   364
 637     366    38   378
 638     370   371    66
 639     378   369   366
 640     378    12   369
 641     370    12   377
 642     376   375   373
 643      35   372   371
 644     376   373   372
 645     371   372   367
 646     377    35   371
 647     376     5   375
 648      35   376   372
 649     371   370   377
 650     370   368   369
 651     363   354   364
 652     365    50   386
 653     355   185   189
 654     309    94   310
 655     307    94   309
 656     380   310    94
 657     381    50   310
 658     306   103   304
 659     103   348   389
 660     383   304   103
 661     380    94   304
 662     298   309    18
 663     384   103   389
 664     381   380    30
 665     380   381   310
 666      30   380   383
 667     381    30   385
 668     383   384   382
 669     383   103   384
 670     390   102   384
 671     384   102   382
 672     380   304   383
 673     383   382    30
 674     390   384   389
 675      30   382   398
 676     389    54   390
 677     381   386    50
 678     341   393    54
 679      54   389   342
 680     393   350    97
 681      54   393   392
 682     396   387   346
 683     387   351    96
 684      52   346   345
 685      97   351   387
 686      96   346   387
 687      52   396   346
 688     393   391   392
 689     391   393    97
 690     391    97   388
 691     101   392   391
 692     396   394   395
 693     394   396    52
 694     391   388   397
 695     395   388   396
 696     394   100   395
 697     388    97   387
 698     387   396   388
 699     390   392   403
 700      54   392   390
 701      94   305   304
 702     395    28   388
 703      30   398   385
 704     385   386   381
 705     385   398   399
 706     386   385    95
 707     402   400   102
 708     400   398   382
 709     102   390   403
 710     402   102   403
 711     400   382   102
 712     398   400    58
 713     411   386    95
 714      95   385   399
 715     400   401    58
 716      58   399   398
 717      17   401   402
 718      17   402   404
 719     400   402   401
 720     402   403   404
 721     411   365   386
 722     406   404   101
 723     101   404   403
 724     101   403   392
 725     397   406   101
 726     395   408    28
 727     408   395   100
 728     408   100   409
 729     397    28   405
 730     397   388    28
 731     408   405    28
 732     410   406    53
 733     406   410   404
 734      53   406   405
 735     408   407   405
 736     407   408   409
 737       3   407   409
 738     405   407    53
 739     406   397   405
 740     404   410    17
 741     397   101   391
 742     311   309   310
 743     350   351    97
 744     271   182    49
# Generated by ./triangle -pneQ output.poly
