1089  2  0  1
   1    -1  -1    1
   2    1  -1    1
   3    1  1    1
   4    -1  1    1
   5    3e-10  -2.0000000000000001e-10    0
   6    -1  0    6
   7    1.8073e-06  -1    3
   8    1  -1.8073e-06    4
   9    -1.8073e-06  1    5
  10    -0.48936271100000001  -0.48936262720000001    0
  11    -0.48936263260000001  0.48936270589999997    0
  12    0.48936266220000002  -0.48936266220000002    0
  13    0.4893626619  0.4893626619    0
  14    -0.48531634379999999  1e-10    0
  15    -1  -0.46280646600000003    6
  16    -0.46280752139999998  -1    3
  17    -7.7999999999999997e-08  -0.48531648300000002    0
  18    -1  0.46280646600000003    6
  19    7.8100000000000005e-08  0.48531648300000002    0
  20    -0.46280626650000001  1    5
  21    0.46280626650000001  -1    3
  22    1  -0.46280626650000001    4
  23    0.48531648300000002  7.7999999999999997e-08    0
  24    1  0.46280752139999998    4
  25    0.46280752139999998  1    5
  26    -0.7576317588  -0.20711147050000001    0
  27    -0.27185153620000002  -0.27185153379999999    0
  28    -0.2718515292  0.27185156999999999    0
  29    -0.75763175859999998  0.20711147060000001    0
  30    -0.74445729370000002  -0.74445725460000001    0
  31    -0.2071113738  -0.75762909700000003    0
  32    0.20710914580000001  -0.75763198399999998    0
  33    0.27185156059999999  -0.27185156059999999    0
  34    -0.74445725949999997  0.7444572693    0
  35    -0.2071091457  0.75763198399999998    0
  36    0.27185153140000001  0.27185153140000001    0
  37    0.20711137369999999  0.75762909700000003    0
  38    0.74445726180000005  -0.74445726180000005    0
  39    0.75763198399999998  -0.20710914580000001    0
  40    0.75762909700000003  0.20711137369999999    0
  41    0.7444572814  0.7444572814    0
  42    -0.53098198019999998  -0.22347275010000001    0
  43    -0.68343548080000005  0    0
  44    -1  -0.2150135021    6
  45    -0.75408895310000001  -0.47001527370000001    0
  46    -0.28106285069999998  6.9999999999999996e-10    0
  47    -0.22347248789999999  -0.53098185909999995    0
  48    4.2999999999999996e-09  -0.28106285889999999    0
  49    -0.53098197849999995  0.22347275220000001    0
  50    -3.6e-09  0.281062859    0
  51    -0.22347256109999999  0.53098239609999998    0
  52    -0.75408894859999998  0.47001527580000002    0
  53    -1  0.2150135021    6
  54    -1  -0.71090225309999999    6
  55    -0.71090231690000005  -1    3
  56    -0.47001569450000003  -0.75408874280000004    0
  57    -0.21501664009999999  -1    3
  58    1.6338999999999999e-06  -0.68343786539999996    0
  59    0.22347256209999999  -0.53098239520000001    0
  60    0.21501413559999999  -1    3
  61    0.47001505780000002  -0.75408896059999997    0
  62    0.53098239520000001  -0.22347256209999999    0
  63    0.28106285889999999  -4.2999999999999996e-09    0
  64    -1  0.71090225330000001    6
  65    -0.47001505719999997  0.75408896209999998    0
  66    -0.71090224099999999  1    5
  67    -1.6338999999999999e-06  0.68343786539999996    0
  68    -0.21501413559999999  1    5
  69    0.2234724867  0.53098185990000002    0
  70    0.53098185990000002  0.2234724867    0
  71    0.47001569300000001  0.75408874569999995    0
  72    0.21501664009999999  1    5
  73    0.7109022411  -1    3
  74    1  -0.7109022411    4
  75    0.75408896059999997  -0.47001505780000002    0
  76    1  -0.21501413559999999    4
  77    0.68343786539999996  -1.6338999999999999e-06    0
  78    1  0.21501664009999999    4
  79    0.75408874569999995  0.47001569300000001    0
  80    1  0.71090231670000004    4
  81    0.71090231670000004  1    5
  82    -0.63289130400000004  -0.13210471009999999    0
  83    -0.62570564100000003  -0.4099839642    0
  84    -0.37817508579999998  -0.37817505359999998    0
  85    -0.3500312451  -0.13336548079999999    0
  86    -0.88150572890000001  -0.1441989165    0
  87    -0.63289130380000003  0.13210471030000001    0
  88    -0.88150572890000001  0.1441989165    0
